gene	spl	degree	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	triangles	pagerank	load_centrality	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank	ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity	zi	pc	gc	prestige	stresscent	gilschmidt
NQO1	4.81804261834886	1	0.000128	11	0	4e-06	0	0	3.4e-05	0	1554.434199	1.00451847203406e-05	1554.4341991342	280.490234375	0	12	1	1	0	184	24	-0.833333333333333	1504.84504356577	2983	1	NA	2	1	2.55822716740726e-05	1	11	1	499776815299.991	NA	-0.536227775263626	0	8.94508596083199e-08	1	0	0.206213080277831
NR0B2	4.44251626898048	5	0.000638	8.4	1093.928936	1.1e-05	0	0	9.9e-05	2990.149213	1698.079798	2.14928311833769e-05	1698.0797979798	368.25439453125	2.68115942028985	47	4	1	1	527	114	-0.0699233716475096	1632.04974724265	14260	0.211428571428571	0	6	3	6.85911023824126e-05	0.2	11	5	3597639158594.82	0	-0.6645327954253	0.64	0.640003024602648	5	11171	0.225269275401937
NR1D1	4.34247798902641	3	0.000383	16.666667	1392.863191	2.1e-05	0	0	7.3e-05	3671.958308	1740.113095	1.74131036037909e-05	1740.1130952381	395.7373046875	0	53	3	1	0	698	112	-0.372222222222222	1669.64750822755	19411	0.333333333333333	0	4	3	0.000129266694804203	0.333333333333333	10	3	12757725012105.7	0	-0.536227775263626	0.666666666666667	0.666695684044396	3	12520	0.230845462355806
NR1D2	4.1004210794947	5	0.000638	19.6	16001.704319	0.000149	0.1	1	0.000138	32676.346661	1856.596825	1.8373007049027e-05	1856.59682539683	474.2431640625	0	103	3	2	0	1333	226	-0.00348837209302328	1768.21048700794	43066	0.206521739130435	10.3	6	3	0.000931875739507695	0.203600732583961	10	6	662793500922406	0.1	1.15470053837925	0.48	0.485738815584059	5	145706	0.246298331838248
NR1H2	4.07566670919995	6	0.000766	21.5	659.490067	7.3e-05	0.4	6	9.4e-05	1477.540727	1863.563528	2.407119951747e-05	1863.56352813853	477.47216796875	0	135	6	6	0.0501750035468149	1287	300	-0.489171122994652	1778.95006418083	51455	0.212871287128713	54	7	6	0.000453406928675895	0.208604914862524	11	12	156927227352483	0.4	-0.0465887845629385	0.277777777777778	0.277781878314023	6	7498	0.247222542867925
NR1H3	4.58185530177364	3	0.000383	9.666667	7581.85515	7e-06	0	0	8.5e-05	15200.372425	1641.311941	1.55062197969174e-05	1641.31194083694	332.56103515625	0	32	3	1	0	358	70	-0.257142857142857	1582.41740002228	9442	0.333333333333333	0	4	2	4.66312359722316e-05	0.333333333333333	11	3	1660348789749.19	0	0	0.444444444444444	0.445540325653504	3	66936	0.217738384297822
NR1H4	3.91744289906852	5	0.000638	42.8	130.143349	0.000107	0.6	6	7.9e-05	205.609701	1946.667857	2.31509156907704e-05	1946.66785714286	535.2998046875	0	219	5	5	0.068033073723357	1792	458	-0.740855636011781	1850.801081398	91764	0.264197530864198	131.4	6	5	0.000667341503787071	0.226176275449612	10	11	340314391066783	0.6	-0.291408279913282	0.56	0.560004488985499	5	2219	0.258247261494126
NR1I2	4.11126706647952	6	0.000766	21.166667	7797.19791	6.1e-05	0.2	3	0.00011	15563.54851	1847.158333	2.29115285168936e-05	1847.15833333333	466.5341796875	0	133	6	4	0	1208	296	-0.306197136197136	1763.54574798262	53223	0.221631205673759	26.6	7	5	0.000383294221933546	0.183783567802827	10	9	112154968906573	0.2	-0.0465887845629385	0.277777777777778	0.277780400355817	6	81322	0.245046210312182
NR1I3	4.27765726681128	4	0.00051	18.25	574.185452	2.4e-05	0.166667	1	7.5e-05	1619.182039	1768.382937	2.08209440049446e-05	1768.38293650794	413.9052734375	1	77	4	2	0	822	166	-0.4655248133509	1694.94821620332	26570	0.286290322580645	12.8333333333333	5	3	0.000150289870521833	0.25976369887752	10	5	17245944626689.6	0.166666666666667	-0.291408279913282	0.375	0.375000958266777	4	5582	0.234595772951432
NR2C1	4.0560163327804	3	0.000383	25	112.384983	4.2e-05	0	0	5.7e-05	236.971743	1864.358333	1.91649368100704e-05	1864.35833333333	476.9248046875	0	78	3	1	0	1248	162	-0.74363658506881	1787.56862868468	36953	0.358208955223881	0	4	3	0.000260528238733158	0.333333333333333	10	3	51812155714016.7	0	-0.6645327954253	0.444444444444444	0.444445671432707	3	1791	0.247327982665591
NR2C2	3.82710220747735	6	0.000766	32.333333	8768.537232	0.000167	0.133333	2	0.000111	18039.37969	1993.934524	2.29882157613891e-05	1993.88452380952	567.9873046875	1	200	6	2	0.314253343630457	2103	430	-0.380301344067286	1894.49018104224	89340	0.176795580110497	26.6666666666667	7	5	0.0010454240331915	0.17969713975734	10	8	834412823489304	0.133333333333333	-0.16899853223811	0.5	0.500005799006634	6	75942	0.264511080367388
NR2C2AP	4.7888222534133	1	0.000128	6	0	3e-06	0	0	3.5e-05	0	1562.647258	9.48902868326518e-06	1562.61392496393	284.74365234375	0	7	1	1	0	183	14	-0.714285714285714	1514.0272848388	3228	1	NA	2	1	2.0199820029436e-05	1	11	1	311599720180.148	NA	-0.536227775263626	0	4.18580745620289e-08	1	0	0.20729821238578
NR2E3	5.1088426693888	1	0.000128	11	0	1e-06	0	0	3.4e-05	0	1462.83539	1.00514789362439e-05	1462.83538961039	229.834228515625	0	12	1	1	0	109	24	-0.833333333333333	1419.18787152205	2486	1	NA	2	1	5.87138134692488e-06	1	12	1	26361219236.082	NA	-0.536227775263626	0	5.78672059159402e-08	1	0	0.194061473814082
NR2F1	3.79086385096338	9	0.001149	34.444444	6704.840604	0.000154	0.194444	7	0.000142	13751.795557	2020.879365	2.62283175582151e-05	2020.87936507937	587.3095703125	0	319	8	6	0.0501750035468149	2246	710	-0.329635195385969	1912.60035679424	135277	0.141539880129092	62.0277777777778	10	6	0.00096104522566992	0.119096749947258	10	16	705478981146368	0.194444444444444	-0.0465887845629385	0.493827160493827	0.493847477220754	9	64761	0.268092247954259
NR2F2	3.76253668495598	8	0.001021	29.5	11832.273533	0.000179	0	0	0.000144	25862.539976	2030.555952	2.5185424005726e-05	2030.55595238095	593.4091796875	0	244	7	1	2	2298	544	-0.158819764464926	1926.99983043375	105320	0.131336405529954	0	9	5	0.00111677785369178	0.125	10	8	952012080655625	0	-0.0465887845629385	0.5625	0.562509585624042	8	107921	0.269375955476358
NR2F6	4.06877631746842	4	0.00051	23	7690.105429	5.2e-05	0.166667	1	9.3e-05	15488.999756	1865.306746	1.89688851323646e-05	1865.30674603175	478.876953125	0	96	4	2	0	1331	204	-0.300292397660819	1781.96268071628	42474	0.261627906976744	16	5	3	0.000324192967347225	0.260462862841215	10	5	80536569641309	0.166666666666667	0	0.375	0.383966488572828	4	64126	0.247453800216454
NR3C1	3.18042618348858	68	0.008678	26.176471	304263.081146	0.002223	0.027656	63	0.000945	595530.587888	2468.934127	3.188169376323e-05	2468.93412698413	906.62890625	2.28571428571429	1848	25	46	0.0785764273963397	4696	8252	0.52162802429811	2279.69685055166	843926	0.0230418370556779	51.1079894644425	69	11	0.0137968876851074	0.0177635073179712	9	131	145785311634887264	0.0276558384547849	4.36016213174325	0.600778546712803	0.601076110511281	68	3270228	0.327531722868662
NR3C2	4.06558632129641	2	0.000255	40.5	529.529074	4.6e-05	0	0	4.7e-05	1432.722681	1862.823413	1.5837731632863e-05	1862.82341269841	476.681640625	0	83	2	1	0	1291	168	-0.838095238095238	1783.36086874647	36085	0.5	0	3	2	0.000286600448248657	0.5	10	2	62960402664127.5	0	-0.413818027588454	0	3.10836272954251e-06	2	5266	0.247124358277832
NR4A1	4.08766109480669	4	0.00051	23.25	2037.822427	6e-05	0	0	6.2e-05	4569.148895	1855.836905	2.14360239198452e-05	1855.8369047619	472.26171875	0	97	4	1	0	1253	206	-0.69689366786141	1773.73010769471	31498	0.255747126436782	0	5	4	0.000339980693008878	0.25	10	4	145272531600415	0	-0.291408279913282	0.375	0.375003598188289	4	21834	0.246197519867577
NR4A2	4.47033303560036	2	0.000255	10.5	319.609693	8e-06	0	0	4.9e-05	874.88129	1682.752417	1.51277605051416e-05	1682.75241702742	358.15673828125	0	23	2	1	0	466	48	-0.632352941176471	1621.8942741337	8880	0.5	0	3	2	5.30371578145977e-05	0.5	11	2	2147853569926.63	0	-0.944911182523068	0.5	0.50018989691561	2	2486	0.223235926907326
NR4A3	4.43817787418655	1	0.000128	12	0	2.5e-05	0	0	3.5e-05	0	1694.215512	1.00741348500856e-05	1694.21551226551	365.34033203125	0	13	1	1	0	538	26	-0.846153846153846	1633.64510378932	7841	1	NA	2	1	0.000159336443511828	1	11	1	19374105024195.3	NA	-0.536227775263626	0	2.00345632972443e-07	1	0	0.224756634686324
NR5A1	6.16192420569095	2	0.000255	2	22.858667	0	0	0	8.2e-05	86.393813	1203.136616	9.54975924306834e-06	1203.11875901876	109.845703125	0	6	2	1	0	10	14	0	1176.64666293926	105	0.5	0	3	2	1.05771398426906e-07	0.5	12	2	8566169.80489928	0	1.15470053837925	0	0.000182088512405421	2	156	0.159607158267275
NR5A2	4.4893454127855	3	0.000383	12.333333	235.78264	1.1e-05	0	0	6.6e-05	682.729625	1679.401623	1.81315015856559e-05	1679.40162337662	356.92431640625	0	40	3	1	0	509	86	-0.433333333333333	1615.02555211324	13598	0.354166666666667	0	4	3	7.15895521039368e-05	0.333333333333333	11	3	3915246801893.03	0	-0.602141671775103	0	1.36432072872505e-06	3	2131	0.222791406656492
NR6A1	5.00586959295649	1	0.000128	3	0	1e-06	0	0	5.3e-05	0	1491.907179	6.46138236777155e-06	1491.90717893218	244.82666015625	0	4	1	1	0	98	8	-0.5	1448.38122913002	1426	1	NA	2	1	8.54527838002094e-06	1	11	1	55798169993.832	NA	-0.577350269189626	0	0.000181570517955087	1	0	0.197918171787253
NRAS	3.45744545106546	19	0.002425	33.842105	52232.283207	0.00052	0.081871	14	0.000321	102398.296757	2229.718651	2.91086198466582e-05	2229.71865079365	735.9306640625	1	662	13	11	0.0547010257795201	3575	1666	0.00618372675646552	2097.04177738412	268579	0.0651482507438186	54.1988304093567	20	9	0.00325139457292524	0.0600840928178938	10	33	8068413923516386	0.0818713450292398	1.42232818753912	0.193905817174515	0.194044893494629	19	527316	0.295797114724522
NRCAM	4.57088171494194	3	0.000383	12.666667	7746.188577	6e-06	0	0	9.3e-05	15625.713623	1642.688925	1.51987970430219e-05	1642.68892496392	332.43603515625	0	41	3	1	0	312	88	-0.218954248366013	1586.21640332756	7912	0.333333333333333	0	4	2	3.91676011817455e-05	0.333333333333333	11	3	1171377145695.17	0	0	0.666666666666667	0.667149138296902	3	65704	0.217921056641545
NRF1	4.15363021564374	3	0.000383	26	11066.234765	0.000127	0	0	7.4e-05	21539.819302	1822.481349	1.75032778174733e-05	1822.48134920635	449.443359375	0	81	3	1	0	1052	168	-0.54185927067283	1745.55922831162	25925	0.337837837837838	0	4	2	0.000796382507570098	0.333333333333333	10	3	483945164877645	0	-0.413818027588454	0.444444444444444	0.444486976189305	3	98246	0.241772532396692
NRGN	4.39428352685977	1	0.000128	39	0	3.1e-05	0	0	3.3e-05	0	1710.275397	1.06152486460575e-05	1710.2753968254	374.6884765625	0	40	1	1	0	501	80	-0.95	1649.9635286602	12299	1	NA	2	1	0.00019379305069428	1	10	1	28657259816577.7	NA	-0.536227775263626	0	6.58041827361622e-07	1	0	0.226887157976306
NRIP1	3.64514482582621	14	0.001787	27.571429	14842.793208	0.000365	0.054945	5	0.000204	32156.561097	2109.526984	2.84572338493378e-05	2109.52698412698	650.2314453125	2.81818181818182	400	12	5	0	2865	982	-0.15128863199894	1989.05884412084	157688	0.083812472357364	21.978021978022	15	8	0.00228358588580994	0.0767756229384132	10	19	3980449841579413	0.0549450549450549	-0.477359424474709	0.540816326530612	0.54096614767574	14	142362	0.279852345997186
NRIP2	4.50733699119561	2	0.000255	15	932.053292	2.4e-05	0	0	5e-05	2564.058474	1670.330195	1.43399053739893e-05	1670.33019480519	350.91845703125	0	32	2	1	0	464	66	-0.531034482758621	1608.57898312762	10487	0.5	0	3	2	0.000147476680998935	0.5	11	2	16597511905066.1	0	-0.944911182523068	0.5	0.500180011956337	2	9421	0.221587980207643
NRP1	4.27893326528008	10	0.001276	7.2	22142.545213	3.8e-05	0.111111	5	0.000238	45420.679764	1770.447619	2.40269949681619e-05	1770.44761904762	414.802734375	1	82	5	4	0.0987551639829222	829	254	0.31465292034552	1694.44277449752	22580	0.121428571428571	9.11111111111111	11	4	0.000236403766211895	0.156998639455782	10	15	42645383211654.9	0.111111111111111	1.40329283089125	0.76	0.760135786037386	10	247184	0.234869676180363
NRP2	4.36008676789588	4	0.00051	9	3003.221684	3.3e-05	0.666667	4	1e-04	6238.825741	1729.302381	1.82011844105427e-05	1729.30238095238	387.865234375	2.11111111111111	40	3	4	0	680	92	-0.158095238095238	1662.90441908107	15831	0.321428571428571	26.6666666666667	5	3	0.000208161333064568	0.507465986394558	10	8	33064452902510.4	0.666666666666667	0.526234811584218	0.375	0.375201035551121	4	52863	0.229411300205938
NRXN1	4.52469057037132	9	0.001149	5.444444	28351.287928	6e-06	0.027778	1	0.000245	59432.134181	1667.86039	2.31319091864329e-05	1667.86038961039	349.0615234375	0	58	5	2	0	446	188	0.349978061154532	1602.40958826847	7838	0.12280701754386	1.61111111111111	10	4	4.01343570927609e-05	0.123992626886145	11	10	1230097541402.18	0.0277777777777778	2.04124145231931	0.567901234567901	0.568335297402013	9	217689	0.221260332927888
NRXN2	4.38611713665944	2	0.000255	14	63.013633	4.6e-05	0	0	5.1e-05	144.59914	1715.152814	1.55524182264036e-05	1715.15281385281	378.25537109375	0	30	2	1	0	604	62	-0.749019607843137	1653.03555012509	12614	0.541666666666667	0	3	2	0.00028901777560681	0.5	11	2	63741741714231.4	0	-0.413818027588454	0	1.00112006673481e-06	2	680	0.227534201890794
NRXN3	4.35791757049892	4	0.00051	8.25	74.416854	3e-05	0.5	3	8.7e-05	186.706042	1727.700433	2.00940000580093e-05	1727.70043290043	386.22412109375	0	37	4	4	0	661	86	-0.290696438064859	1663.73214651714	13658	0.358695652173913	18.5	5	4	0.000189284938325016	0.364350907029478	11	7	27342248988432.2	0.5	-0.0252552947324607	0.375	0.375009913148139	4	835	0.229198783881721
NSD1	3.91782569860916	4	0.00051	42.5	67.609829	0.000108	0.666667	4	6.6e-05	131.653855	1942.232143	2.14996209574526e-05	1942.23214285714	531.7998046875	0	174	4	4	0	1776	360	-0.758916477009044	1850.62024491923	75917	0.3125	116	5	4	0.000674998800113132	0.285868526708061	10	8	348063835612728	0.666666666666667	-0.16899853223811	0	1.18424307885556e-05	4	1766	0.257658814388035
NSF	3.74709710348348	28	0.003573	17.107143	111469.94602	0.000209	0.100529	38	0.000417	227976.736657	2052.314286	3.02771068514626e-05	2052.31428571429	606.5146484375	0	507	14	16	0.0292577472398815	2218	1770	0.324348544198967	1934.93986242593	111337	0.0554635761589404	50.968253968254	29	9	0.00130635709822295	0.0530050412103419	10	66	1302387218409835	0.100529100529101	0.218823323108355	0.783163265306122	0.783297339615111	28	930694	0.272262441723817
NSFL1C	4.19356896771724	4	0.00051	15.5	806.097256	9.4e-05	0.166667	1	7.2e-05	2063.808614	1803.310714	2.08849900451561e-05	1803.31071428571	436.43359375	0	66	4	2	0	942	144	-0.468817204301075	1728.93485470866	22023	0.258620689655172	11	5	4	0.000586569719593979	0.26112161351166	10	5	262540601331898	0.166666666666667	-0.413818027588454	0.625	0.625002993244073	4	6654	0.239229333282786
NSG1	5.37373995151206	1	0.000128	10	0	1e-06	0	0	3.4e-05	0	1387.969913	9.99326639018904e-06	1387.96991341991	191.521728515625	0	11	1	1	0	87	22	-0.818181818181818	1349.22932991404	1413	1	NA	2	1	6.33168703737031e-06	1	12	1	30593601050.7917	NA	-0.787971078505206	0	7.08456329379104e-07	1	0	0.184129731151503
NSL1	4.35881076942708	8	0.001021	20.625	7831.343178	0.000264	0.285714	8	0.000109	15876.660741	1740.15083	2.49572550720673e-05	1740.15082972583	396.19384765625	2.33333333333333	173	8	7	0.0775740148258852	704	402	-0.217262895106388	1663.39121779859	51381	0.253086419753086	49.4285714285714	9	6	0.00165501600501858	0.151196901749932	11	16	2090047198232500	0.285714285714286	-0.397310301525655	0.21875	0.218769658399655	8	93306	0.230850468257603
NSMCE1	0.00102079877504147	3	0.000383	2.666667	1.5	0	0.666667	2	0.000152	3	3.833333	1.25659365348998e-06	3.83333333333333	2.875	0	11	3	3	0	5	28	0.0666666666666667	3.125	32	0.666666666666667	7.33333333333333	4	2	3.20658774477376e-16	0.768518518518518	3	5	4.33554250245918	0.666666666666667	0.866025403784439	0	1.08419611288824e-07	3	3	0.766666666666667
NSMCE2	0.00140359831568202	2	0.000255	3	0	0	1	1	0.000105	0	3.083333	1.25659364976253e-06	3.08333333333333	2.4375	0	8	2	2	0	4	18	-0.2	2.27272727272727	24	1	8	3	2	2.18754502927362e-16	0.888888888888889	4	3	3.02756071056724	1	-0.866025403784439	0	2.89118968765933e-08	2	0	0.616666666666667
NSMCE4A	0.00165879800944239	1	0.000128	2	0	0	0	0	7.2e-05	0	2.416667	1.25659363444977e-06	2.41666666666667	2.0625	0	3	1	1	0	4	6	-0.333333333333333	1.92307692307692	7	1	NA	2	1	1.08018527843014e-16	1	4	1	1.59282718382935	NA	0	0	9.63729881453546e-08	1	0	0.483333333333333
NSMF	4.29807324231211	1	0.000128	35	0	2.3e-05	0	0	3.3e-05	0	1751.867063	1.05792816998495e-05	1751.86706349206	401.9814453125	0	36	1	1	0	684	72	-0.944444444444444	1686.89716185726	15426	1	NA	2	1	0.00014537690603033	1	10	1	16132773687356.4	NA	-0.904514941771173	0	4.16388031498904e-06	1	0	0.23240475769329
NSUN5	4.30049763940283	2	0.000255	29.5	0	0.000205	1	1	4e-05	0	1760.867063	1.59575290992385e-05	1760.81706349206	410.1005859375	0	61	2	2	0	872	124	-0.869022869022869	1685.9461768982	20531	0.517543859649123	61	3	2	0.00128687586151575	0.535757157029478	10	3	1263665197972893	1	-0.863002472747989	0.5	0.500343266004621	2	0	0.233592075284163
NT5C2	4.86831695801965	4	0.00051	5.75	8496.351843	1.5e-05	0	0	0.000124	17760.173966	1540.590512	1.60095053556346e-05	1540.59051226551	272.87353515625	0	27	3	1	0	180	66	0.0833333333333333	1489.30474667785	3454	0.25	0	5	2	9.51543276769473e-05	0.25	11	4	6908870941336.39	0	0.866025403784439	0.625	0.625129128975643	4	68095	0.204376560396076
NT5E	4.4443026668368	1	0.000128	36	0	2.1e-05	0	0	3.5e-05	0	1695.841703	1.05788833534652e-05	1695.8417027417	367.20556640625	0	37	1	1	0	542	74	-0.945945945945946	1631.39374102785	10069	1	NA	2	1	0.000133374303530874	1	11	1	13574238107816.9	NA	-0.755441030405786	0	2.61162862000841e-05	1	0	0.224972367039228
NTF3	4.82569860916167	3	0.000383	4.333333	48.804182	3e-06	0.333333	1	7.6e-05	198.17447	1550.983766	1.6221388090948e-05	1550.98376623377	277.92626953125	0	16	3	2	0	209	38	-0.158730158730159	1502.45760067691	3851	0.5	5.33333333333333	4	3	1.79080920059237e-05	0.459876543209876	11	4	244729590781.225	0.333333333333333	0.688395100442577	0	7.05248490719956e-05	3	465	0.205755341766233
NTHL1	0.000382799540640551	1	0.000128	2	0	0	0	0	9.3e-05	0	1.5	1.25611244993995e-06	1.5	1.75	0	3	1	1	0	2	6	-0.333333333333333	1.33333333333333	4	1	NA	2	1	1.08697889653348e-16	1	2	1	1.58909177830429	NA	-0.577350269189626	0	1.20466236985806e-08	1	0	0.75
NTMT1	5.65764961082047	1	0.000128	8	0	0	0	0	3.6e-05	0	1315.895743	9.61102338102835e-06	1315.89574314574	157.433349609375	0	9	1	1	0	35	18	-0.777777777777778	1281.52290308758	604	1	NA	2	1	2.14038708745439e-06	1	12	1	3511122948.00197	NA	-0.941467597037451	0	3.02861889511785e-06	1	0	0.174568286434837
NTN1	3.88069414316703	5	0.000638	34	15426.233565	0.000201	0	0	0.000116	31501.051185	1961.490079	2.0254866993981e-05	1961.49007936508	544.884765625	0	175	4	1	1	1878	370	-0.161602351137235	1868.32749153323	87829	0.226027397260274	0	6	3	0.00125722302332342	0.2	10	5	1206095044344007	0	0.730296743340221	0.64	0.64662866833904	5	137141	0.26021359503382
NTN4	6.65752201097359	1	0.000128	3	0	0	0	0	5e-05	0	1110.828727	7.39230702693883e-06	1110.78706016206	78.3414306640625	0	4	1	1	0	11	8	-0.5	1089.05498802108	54	1	NA	2	1	7.27096164858788e-09	1	13	1	40351.2857133256	NA	0	0	0.000188265368158191	1	0	0.147358325837358
NTNG2	0.000382799540640551	1	0.000128	2	0	0	0	0	9.3e-05	0	1.5	1.25611244993995e-06	1.5	1.75	0	3	1	1	0	2	6	-0.333333333333333	1.33333333333333	4	1	NA	2	1	1.08697889653348e-16	1	2	1	1.58909177830429	NA	-0.577350269189626	0	1.20466236985806e-08	1	0	0.75
NTRK1	3.66224320530815	9	0.001149	47.111111	11565.931136	0.000312	0.138889	5	0.000155	23258.107978	2092.796032	2.59126133986874e-05	2092.79603174603	637.7236328125	0	433	8	5	0	2665	938	-0.331801448210009	1979.77227274311	197319	0.144927536231884	60.1388888888889	10	7	0.00195256254051047	0.117869133555309	10	14	2909250695552520	0.138888888888889	0.15938049673185	0.197530864197531	0.197685538683529	9	118870	0.277632798055963
NTRK2	3.92777848666582	6	0.000766	31	9712.463553	8e-05	0.066667	1	0.000121	19676.768987	1938.399603	2.24421430601159e-05	1938.3996031746	528.4541015625	3.25714285714286	192	4	2	0	1642	414	-0.182446311858077	1845.93086868949	78048	0.179487179487179	12.8	7	3	0.000498885821934147	0.209876543209877	10	7	189927437744026	0.0666666666666667	0.688395100442577	0.611111111111111	0.612340478643244	6	92983	0.257150385138562
NTRK3	4.17238739313513	4	0.00051	16.75	2766.042008	6.5e-05	0	0	8.7e-05	6170.4127	1811.283333	1.98751952610322e-05	1811.28333333333	441.265625	1	71	4	1	0	982	154	-0.313174603174603	1737.7119789596	30512	0.2625	0	5	3	0.000404665093315557	0.25	10	4	124955576834156	0	-0.39336862882433	0.625	0.625084321134361	4	28631	0.240286990359944
