gene	spl	degree	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	triangles	pagerank	load_centrality	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank	ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity	zi	pc	gc	prestige	stresscent	gilschmidt
TRAK1	4.36602160750326	2	0.000237	10.5	130.328238	3.9e-05	0	0	4.8e-05	498.870389	1889.332143	1.55708544343343e-05	1889.33214285714	425.76171875	1	23	2	1	0	705	48	-0.632352941176471	1825.2956900068	13141	0.5	0	3	2	0.000226747118417238	0.5	8	2	1194959862497645	0	-0.5	0.5	0.500442132248078	2	1510	0.23060321528831
TRAK2	4.41398551584946	2	0.000237	11	197.460106	1.2e-05	0	0	4.4e-05	565.045593	1862.182143	1.61691044354607e-05	1862.18214285714	406.62890625	1	24	2	1	0	495	50	-0.675	1805.46138949407	10534	0.5	0	3	2	7.22980200903243e-05	0.5	8	2	120735146981695	0	-1.0523705034561	0.5	0.500226007161291	2	2128	0.227289410821085
TRAM1	5.09331592069334	2	0.000237	8	202.205835	1e-06	0	0	5.1e-05	563.113447	1604.932143	1.48946526324197e-05	1604.93214285714	254.515625	3.67534126984127	18	2	1	0	93	38	-0.523809523809524	1564.65464674483	1562	0.5	0	3	2	8.34080846562336e-06	0.5	9	2	1590966612697.35	0	-0.577350269189626	0.5	0.500318402819591	2	1160	0.195890655786321
TRAM2	3.90419090585302	4	0.000475	75	8.184751	0.000834	0.833333	5	4.6e-05	11.069727	2143.492857	2.65800406066041e-05	2143.49285714286	599.8671875	0	304	4	4	0	2043	620	-0.875866370213277	2041.21176828341	189689	0.344036697247706	253.333333333333	5	4	0.00480774834164199	0.273089953816199	7	9	553940791798863296	0.833333333333333	-0.454098195518187	0	5.40546216822868e-05	4	514	0.261624906278861
TRAPPC10	4.2494360679093	9	0.001069	22.333333	1437.577655	4e-05	0.694444	25	0.000107	2900.07222	1951.778571	3.52836706573248e-05	1951.77857142857	466.3984375	1	210	8	9	0.101970606068083	863	492	-0.259985031308561	1875.37364847875	50681	0.230240549828179	145.833333333333	10	6	0.000236047535662196	0.217097075495392	8	34	1274700543426018	0.694444444444444	-0.330373144017449	0	0.000206393313375908	9	40105	0.238225139927807
TRAPPC11	4.93042858838893	1	0.000119	8	0	1e-06	0	0	3.5e-05	0	1656.50119	8.9865739576526e-06	1656.50119047619	281.962890625	0	9	1	1	0	96	18	-0.777777777777778	1616.34638445424	2312	1	NA	2	1	8.04579037087996e-06	1	9	1	1483724552405.24	NA	-0.447213595499958	0	0.000148195464794165	1	0	0.202184937199602
TRAPPC2	4.16063160394159	11	0.001306	14.727273	16224.021079	5.2e-05	0.236364	13	0.000158	33588.335781	1994.122619	3.65454116634193e-05	1994.03928571429	493.94921875	1	173	8	7	0.116361022238828	1053	456	0.0601530261625881	1915.4015979455	44529	0.1544477028348	40.8909090909091	12	6	0.000303855328839037	0.127764356027281	8	24	2114445963982882	0.236363636363636	-0.447171730286244	0.396694214876033	0.396783073674413	11	177032	0.24338328887028
TRAPPC2L	5.01246586726819	4	0.000475	10.75	0.291667	4e-06	0.833333	5	5.8e-05	0.625	1634.598016	2.42945639734939e-05	1634.59801587302	271.30078125	1.8	47	4	4	0	135	106	-0.440890688259109	1589.8922074846	8985	0.565789473684211	39.1666666666667	5	4	2.27605210057743e-05	0.386269011134068	9	9	11853852045767.7	0.833333333333333	-0.914366075361423	0	4.40318543137863e-06	4	3	0.199511536173951
TRAPPC3	4.04867624361866	15	0.001781	23.733333	5241.524573	9.8e-05	0.571429	60	0.000158	10882.280814	2056.171429	4.13985889087943e-05	2056.17142857143	536.09375	1	371	11	15	0.141211787238757	1364	952	-0.108362094821438	1968.36692862589	97739	0.178446115288221	212	16	10	0.00057028271696045	0.138669160936643	8	75	7441869495551851	0.571428571428571	0.370418373595321	0	0.000549325394847644	15	104633	0.25096685323707
TRAPPC4	4.49424195654755	6	0.000712	16.5	1791.466872	1.5e-05	0.2	3	7.6e-05	4355.581048	1839.194048	3.08879122328907e-05	1839.19404761905	394.11328125	0	105	6	3	0.159664183576095	493	240	-0.425895420202821	1773.22015585788	22800	0.259259259259259	21	7	6	8.51360669528617e-05	0.191744797087032	8	9	165791138147507	0.2	-0.797567489092628	0.277777777777778	0.277785589757812	6	14433	0.224483589359097
TRAPPC5	5.04772646325537	3	0.000356	8.333333	60.677273	2e-06	0.666667	2	5.5e-05	239.024426	1622.530556	1.93285243156586e-05	1622.53055555556	264.818359375	0	28	3	3	0	120	62	-0.380952380952381	1578.78610908578	3967	0.490196078431373	18.6666666666667	4	3	1.00518190701158e-05	0.489847974696459	9	5	2313147632560.49	0.666666666666667	-1.03116466163022	0	5.07196830001888e-06	3	630	0.198038637319142
TRAPPC6A	4.24314377300249	11	0.001306	18.181818	6821.555249	3.9e-05	0.381818	21	0.000138	14296.40613	1954.611905	3.65661443917325e-05	1954.6119047619	467.8359375	0	211	8	11	0.12763572681888	855	532	-0.0133869807501549	1878.15470061556	49123	0.189393939393939	80.5636363636364	12	6	0.000226005305560056	0.165636232570515	8	32	1168552343837691	0.381818181818182	-0.0967759714798588	0	0.000247163226218317	11	125343	0.23857096359842
TRAPPC6B	4.25549091772528	8	0.00095	22.875	1662.470977	3.8e-05	0.535714	15	9.5e-05	3417.40892	1947.097619	3.39497742759009e-05	1947.09761904762	463.1171875	0	191	7	8	0.12413656192963	840	438	-0.289014144305065	1872.70530632742	46746	0.254166666666667	102.321428571429	9	6	0.000219878704411881	0.199692413698153	8	23	1106031416778789	0.535714285714286	-0.447171730286244	0	0.000170160070986913	8	46276	0.23765380435098
TRAPPC9	4.858007835688	3	0.000356	12.666667	239.013873	4e-06	0.333333	1	5.3e-05	999.16448	1689.954365	1.97366676629382e-05	1689.95436507937	303.03125	0	41	3	2	0	199	88	-0.44973544973545	1640.44206847675	7868	0.411111111111111	13.6666666666667	4	3	2.31597117345772e-05	0.44087338026732	9	4	12271693655346.9	0.333333333333333	-1.03116466163022	0	4.49057590878876e-06	3	4288	0.206268078247222
TRAT1	3.78368752226048	6	0.000712	60	378.755302	0.000179	0.333333	5	7.8e-05	837.655755	2206.040476	3.18940517741368e-05	2206.04047619048	641.609375	4.16119275461381	366	6	5	0	2284	762	-0.690322392533542	2106.22055224349	208906	0.231912144702842	122	7	6	0.00104741708496302	0.189742363744294	7	11	25109029139224688	0.333333333333333	-0.111808242135106	0	0.000135588314825297	6	11167	0.269259181763741
TRDMT1	4.01092247417785	3	0.000356	42.333333	559.131239	0.000112	0	0	5.2e-05	1282.634259	2067.495238	2.20863816238175e-05	2067.49523809524	544.4609375	0	130	3	1	0	1471	266	-0.768394867766431	1986.89465427421	49575	0.365781710914454	0	4	3	0.000655766602915133	0.333333333333333	8	3	9837297247895624	0	-0.520166538641961	0.444444444444444	0.444562662365504	3	6778	0.252348985487016
TREM1	5.10269500178084	1	0.000119	6	0	1e-06	0	0	4.6e-05	0	1599.738492	7.39072463602219e-06	1599.73849206349	251.279296875	0	7	1	1	0	84	14	-0.714285714285714	1561.77871102839	1171	1	NA	2	1	5.2365902455338e-06	1	9	1	627490784462.272	NA	-0.447213595499958	0	0.000276591242779678	1	0	0.195256742592906
TREM2	4.52546598599074	2	0.000237	9	370.702622	8e-06	0	0	5.8e-05	1547.16597	1813.485714	1.4421592765653e-05	1813.48571428571	375.6875	0	20	2	1	0	353	42	-0.607142857142857	1760.98559735558	8254	0.5	0	3	2	4.69411260338574e-05	0.5	8	2	50440264561877.3	0	-0.447213595499958	0.5	0.50033156280342	2	3339	0.221345748112506
TRERF1	3.7588745102695	3	0.000356	99	246.68535	0.000379	0.333333	1	4.9e-05	647.30799	2225.783333	2.20274250665701e-05	2225.78333333333	657.4296875	1	300	3	2	0	2589	606	-0.77008287851223	2120.12409589084	188809	0.379487179487179	100	4	3	0.00219825155326918	0.336755851813872	7	4	111769354536652864	0.333333333333333	-0.299680485449523	0	2.65032642821073e-05	3	2914	0.271668904349223
TRHR	4.16110649412323	15	0.001781	67.733333	112.133694	0.000101	0.580952	61	0.000142	175.503173	2009.878571	4.2620134525818e-05	2009.87857142857	506.40625	1	1031	15	15	0.141211787238757	1092	2272	-0.613481903836631	1915.18300094154	274812	0.335313531353135	598.961904761905	16	14	0.000589968981029251	0.0849000273152874	8	76	7993113329001720	0.580952380952381	0.211580829324288	0	0.000439434692673824	15	7196	0.24531655943226
TRIAP1	4.0782381574261	2	0.000237	30.5	230.306049	8.6e-05	0	0	4.2e-05	632.680727	2027.094048	1.63600937768468e-05	2027.09404761905	516.48828125	0	63	2	1	0	1286	128	-0.714912280701754	1954.09883263952	39675	0.5	0	3	2	0.000499554719161607	0.5	8	2	5714558288866814	0	-0.569208985595448	0.5	0.500001665870885	2	2065	0.247417801491387
TRIB1	4.92674818948118	1	0.000119	7	0	1e-06	0	0	3.3e-05	0	1658.771032	9.06667370860039e-06	1658.77103174603	283.5625	0	8	1	1	0	100	16	-0.75	1617.55383391971	2623	1	NA	2	1	7.40569161537927e-06	1	9	1	1259408085844.22	NA	0	0	-Inf	1	0	0.202461983613594
TRIB2	4.18437611302386	1	0.000119	83	0	6.8e-05	0	0	3.3e-05	0	1975.613095	1.03082642778083e-05	1975.6130952381	482.02734375	1	84	1	1	0	964	168	-0.976190476190476	1904.5325294368	25045	1	NA	2	1	0.000397605068849143	1	8	1	3622569933949230	NA	-0.267468201476256	0	0.000226818622753422	1	0	0.24113427257879
TRIB3	4.58696426451383	2	0.000237	13	85.422844	7e-06	0	0	4.1e-05	234.636574	1791.430952	1.60976778466613e-05	1791.43095238095	362.90625	0	28	2	1	0	320	58	-0.659090909090909	1737.375737654	9235	0.5	0	3	2	3.83860950668365e-05	0.5	8	2	33958313887468.9	0	-0.569208985595448	0.5	0.50001396559014	2	640	0.21865384503613
TRIM11	3.59990502196367	17	0.002019	65.764706	4046.631649	0.00813	0.183824	25	0.000151	8170.164808	2338.483333	4.42473323255314e-05	2338.48333333333	737	2.52631578947368	1135	16	14	0.146267361227238	3293	2542	-0.422460476479948	2213.74741112064	690511	0.161150455268102	208.639705882353	18	14	0.0475966563584558	0.063951122830251	7	42	51814425278803738624	0.183823529411765	0.21796812221635	0.214532871972318	0.215285127779958	17	84956	0.285424549412079
TRIM21	3.68336697138787	11	0.001306	61.454545	14068.668394	0.004152	0.163636	9	0.000131	28610.409271	2279.416667	3.8146134647752e-05	2279.41666666667	694.75	0	687	10	8	0.0931024214472221	2858	1484	-0.398314395668439	2163.58578565673	408589	0.175809822361546	112.418181818182	12	8	0.0243045299365348	0.0949037575083959	7	20	13509630285282445312	0.163636363636364	-0.142611113420363	0.165289256198347	0.165599562360999	11	175762	0.278215143008239
TRIM22	4.44473465511101	2	0.000237	11.5	100.548385	8.2e-05	0	0	4.4e-05	343.972593	1853.5	1.58593089783775e-05	1853.5	402.5078125	1	25	2	1	0	572	52	-0.644736842105263	1792.971018751	12703	0.5	0	3	2	0.000478051004263292	0.5	8	2	5238203468615426	0	-0.688052185337932	0	2.13542901739139e-06	2	1354	0.226229708287564
TRIM24	3.54576754125608	19	0.002256	31.315789	17251.040008	0.000684	0.093567	16	0.00022	35727.995917	2371.402381	4.4597774380137e-05	2371.40238095238	760.3359375	1	614	15	14	0.146267361227238	3579	1570	-0.0566683586682754	2247.5473448068	377102	0.0766731643924626	57.4502923976608	20	10	0.00396980410918769	0.0598890743149102	7	35	364891340259261696	0.0935672514619883	0.802749780512666	0.43213296398892	0.432191592385402	19	222507	0.289442497369976
TRIM27	3.99750682654636	8	0.00095	14.75	4347.087769	0.000333	0.035714	1	0.000121	10742.784907	2081.665476	3.40724818401266e-05	2081.66547619048	555.00390625	0	126	6	2	0	1646	308	-0.0827600340835635	1993.56268005108	62321	0.132075471698113	4.5	9	5	0.00195003041702482	0.126987033420139	8	9	86961074906675184	0.0357142857142857	-0.490628861606559	0.8125	0.81254765607268	8	47688	0.254078539752269
TRIM28	3.43357473584234	19	0.002256	34.368421	37764.0906	0.001152	0.040936	7	0.000244	78308.621476	2451	4.40207356548731e-05	2451	818.2265625	1	672	14	6	0.301050021280889	4130	1686	-0.0213370044784004	2320.98644583521	378486	0.0643386031618971	27.5087719298246	20	10	0.00672165337729415	0.0546857111588252	7	26	1034259558054319872	0.0409356725146199	0.912992807108885	0.43213296398892	0.432208888154785	19	405421	0.299157817649192
TRIM31	4.03110530689778	1	0.000119	92	0	0.00019	0	0	2.9e-05	0	2053.945238	1.03604094940135e-05	2053.94523809524	535.1796875	0	93	1	1	0	1414	186	-0.978494623655914	1976.9467220357	49113	1	NA	2	1	0.00111161209078794	1	8	1	28258856650006812	NA	-0.520166538641961	0	2.88739816312056e-06	1	0	0.250695134638731
TRIM32	3.92829158257153	6	0.000712	34.5	19622.312561	0.000154	0.066667	1	0.000134	41512.9241	2120.1	2.70106019582048e-05	2120.1	581.125	0	213	5	2	0	1728	456	-0.188630094678966	2028.68861823017	64475	0.180926916221034	14.2	7	4	0.000895828369835635	0.167915732844788	8	7	18438469240651644	0.0666666666666667	0	0.777777777777778	0.782138582854065	6	165845	0.258769681435356
TRIM35	3.74249079900273	4	0.000475	84.75	288.045663	0.000594	0.166667	1	5.9e-05	435.910818	2233.242857	2.66527934850976e-05	2233.24285714286	661.953125	0	343	4	2	0	2578	698	-0.907438215888679	2129.40548171177	192049	0.316729323308271	57.1666666666667	5	4	0.00345932401013276	0.253444044631882	8	5	274763230202079744	0.166666666666667	-0.189437458853304	0	3.20231293922113e-05	4	10007	0.272579379609753
TRIM37	3.71577822628517	16	0.0019	19.0625	27885.17229	0.000508	0.025	3	0.000234	58729.064124	2250.708333	4.1883074255908e-05	2250.70833333333	672.76953125	1	321	10	4	0	2701	882	0.150261967315214	2144.71368777558	138312	0.0792748917748918	8.025	17	8	0.00296962944364754	0.0641345344262718	8	19	201687265695637024	0.025	0.472020700724009	0.5859375	0.585955676552768	16	277258	0.274711135522176
TRIM38	4.43535557402351	1	0.000119	30	0	4.9e-05	0	0	2.8e-05	0	1853.583333	1.01539369241611e-05	1853.58333333333	401.4296875	0	31	1	1	0	457	62	-0.935483870967742	1796.76246687545	15418	1	NA	2	1	0.000283794042712899	1	8	1	1841891168057199	NA	-0.520166538641961	0	1.8481266839121e-07	1	0	0.226239879571994
TRIM39	3.71874628992046	5	0.000594	63.4	6602.710674	0.000421	0.1	1	8e-05	13582.255805	2247.722619	2.74884395113973e-05	2247.72261904762	672.01171875	0	322	5	2	0	2661	664	-0.45077393616293	2143.00191552533	174541	0.226714801444043	32.2	6	4	0.00245833905462745	0.201307899570834	8	6	138231465068247024	0.1	-1.00585892961019	0.72	0.721456522993364	5	68726	0.274346712931462
TRIM4	3.62614270449958	18	0.002137	73.388889	149.250369	0.009044	0.228758	35	0.000149	213.322966	2320.766667	4.4833761978934e-05	2320.76666666667	723.875	1	1339	18	18	0.192267623453516	3134	2984	-0.523838564137013	2197.72939789805	809233	0.185794655414909	306.307189542484	19	16	0.0529496245365917	0.0614722507876322	7	53	64124250527134654464	0.228758169934641	0.434315663598378	0	0.00126882918409388	18	13808	0.283262134342304
TRIM41	3.83735011278642	9	0.001069	54.444444	3180.742608	0.001688	0.083333	3	9.4e-05	7696.129266	2175.311905	3.70452071664791e-05	2175.3119047619	620.09375	1	499	9	4	0	2186	1070	-0.611863756637328	2076.76656766289	273012	0.269444444444444	41.5833333333333	10	8	0.00987621671733832	0.113397889560741	8	12	2230607358800628736	0.0833333333333333	-0.286842807675048	0.197530864197531	0.197647274248266	9	58063	0.265508593282285
TRIM5	4.11468597886739	4	0.000475	19.5	16404.566736	0.000274	0	0	0.000107	32819.679199	2011.179762	1.71393444233851e-05	2011.17976190476	505.70703125	1	82	3	1	0	1164	176	-0.06875	1936.78945697963	45735	0.253424657534247	0	5	2	0.00160598931379443	0.25	8	4	58986123895933072	0	1.15470053837925	0.625	0.625408488220573	4	159611	0.245475376773424
TRIM55	4.92959753057106	2	0.000237	8.5	142.314281	5e-06	0	0	4.6e-05	367.340051	1661.580159	1.56402172330931e-05	1661.58015873016	286.2109375	0	19	2	1	0	173	40	-0.596153846153846	1616.61887674004	3007	0.5	0	3	2	2.86455877900506e-05	0.5	9	2	18995878531409.3	0	-0.569208985595448	0.5	0.500030501432666	2	1190	0.202804852768254
TRIM59	3.89884839130951	1	0.000119	119	0	9.2e-05	0	0	2.8e-05	0	2127.845238	1.03880214796872e-05	2127.84523809524	586.6484375	0	120	1	1	0	1924	240	-0.983333333333333	2044.00880024361	80697	1	NA	2	1	0.000533838872334606	1	8	1	6592112764465397	NA	-0.520166538641961	0	3.83634991274473e-06	1	0	0.259715029671073
TRIM6	5.08726107087736	1	0.000119	4	0	5e-06	0	0	4e-05	0	1604.410317	7.35155792720387e-06	1604.41031746032	253.603515625	0	5	1	1	0	77	10	-0.6	1566.51689614936	1355	1	NA	2	1	2.91908139078678e-05	1	9	1	19487771576444	NA	-0.577350269189626	0	0.000246449490654554	1	0	0.195826964171916
TRIM62	3.98967113854921	2	0.000237	52.5	295.544539	0.000129	0	0	4.2e-05	651.774138	2078.532143	1.71924346222605e-05	2078.53214285714	552.40234375	0	107	2	1	0	1593	216	-0.893137254901961	1997.47802410356	52041	0.504901960784314	0	3	2	0.000748372172571233	0.5	8	2	12909615723234480	0	-1.03906030596275	0.5	0.500015443939245	2	3843	0.25369609945771
TRIM63	4.68443547429657	1	0.000119	5	0	5e-06	0	0	3.2e-05	0	1750.134524	8.65756126361853e-06	1750.13452380952	337.52734375	0	6	1	1	0	247	12	-0.666666666666667	1701.22535925184	4600	1	NA	2	1	2.95732689787013e-05	1	8	1	20265560820702.2	NA	0	0	-Inf	1	0	0.213613392384915
TRIM69	4.30666033479758	2	0.000237	49	0.469641	0.000403	0	0	3.2e-05	1.004385	1917.19881	1.73528987200713e-05	1917.19880952381	443.49609375	0	100	2	1	0	737	202	-0.921447824412784	1850.45483115093	52745	0.813559322033898	0	3	2	0.00235865331091447	0.5	8	2	127235659315433616	0	-0.719537890439104	0	3.02990699552197e-06	2	39	0.234004492801633
TRIM71	3.91594443784875	16	0.0019	51.6875	140.777564	0.003198	0.008333	1	0.000136	209.41877	2132.646429	4.36917816545179e-05	2132.64642857143	589.50390625	0	843	16	2	0	1876	1926	-0.518030263013074	2035.08516250303	454300	0.319575471698113	7.025	17	15	0.0187210062333465	0.06279802487759	8	17	8015489049263197184	0.00833333333333333	0.290083969343693	0	0.00026891291919795	16	13493	0.260301040958292
TRIM8	4.46052475365072	1	0.000119	18	0	2.2e-05	0	0	2.9e-05	0	1845.408333	9.92910138512386e-06	1845.40833333333	397.26953125	1	19	1	1	0	538	38	-0.894736842105263	1786.62396529238	11274	1	NA	2	1	0.000130778972623554	1	8	1	391172418354200	NA	-0.585334016474423	0	6.78175972046446e-07	1	0	0.225242076569431
TRIM9	4.8100439273418	1	0.000119	20	0	3e-06	0	0	3.2e-05	0	1704.690873	9.85871107444392e-06	1704.69087301587	311.123046875	0	21	1	1	0	167	42	-0.904761904761905	1656.79992595335	3813	1	NA	2	1	1.90245832698793e-05	1	9	1	8286576605464.12	NA	-0.615399662750905	0	0.000174524378756868	1	0	0.208066748811911
TRIO	3.68443547429657	5	0.000594	78.4	489.502254	0.000241	0.4	4	7.1e-05	805.854708	2273.214286	2.97453314810776e-05	2273.21428571429	690.4296875	0	398	5	5	0.068033073723357	2785	816	-0.861436870062207	2162.95833601856	217800	0.229239766081871	159.2	6	5	0.00141339404512796	0.209730620939461	7	9	45699640828714760	0.4	-0.395923706738696	0.48	0.480035211829677	5	12516	0.277458108838537
TRIOBP	4.06980885670189	1	0.000119	62	0	7.6e-05	0	0	2.9e-05	0	2029.77381	1.03091919126341e-05	2029.77380952381	518.0703125	0	63	1	1	0	1267	126	-0.968253968253968	1958.1461201867	30367	1	NA	2	1	0.000441561278603749	1	8	1	4459454949039349	NA	-0.569208985595448	0	4.12128650795207e-06	1	0	0.247744880937837
TRIP10	3.48569393327793	16	0.0019	36.5	13662.049947	0.000853	0.058333	7	0.000175	29322.963124	2410.521429	4.34503415928945e-05	2410.52142857143	788.8671875	1	600	12	7	0.116361022238828	3851	1440	-0.172591031440689	2286.28232288828	364913	0.0789113785557987	35	17	10	0.00497630931405058	0.0655712668631246	7	23	567251838043224512	0.0583333333333333	0.16472019602544	0.71875	0.718771932081529	16	169698	0.294217188889449
TRIP12	3.572005223792	8	0.00095	79.375	5366.270804	0.003554	0.142857	4	8.9e-05	10165.203945	2348.252381	3.60462706631002e-05	2348.25238095238	743.9609375	1	643	8	3	0.319328367152189	3294	1342	-0.76204813083895	2231.03828896201	359016	0.183584686774942	91.8571428571428	9	8	0.0207983848694797	0.128815223253431	7	12	9892705368217896960	0.142857142857143	-0.431074501929733	0.40625	0.406366871460458	8	109683	0.286616914555379
TRIP13	3.99881277454589	18	0.002137	5.666667	55621.351328	6.6e-05	0	0	0.000404	116754.959751	2076.633333	3.79987048459784e-05	2076.63333333333	548.6328125	0	120	6	1	24	1457	546	0.617208749302814	1992.9116145122	38912	0.0569105691056911	0	19	5	0.000387008988776294	0.0555555555555556	8	18	3429512708966619	0	3.84505100056656	0.444444444444444	0.44496160529266	18	429196	0.253464339476775
