GeneID	gene	cluster1	Symbol	HCCDB.1.S1	HCCDB.1.S2	HCCDB.1.S3	HCCDB.1.S4	HCCDB.1.S5	HCCDB.1.S6	HCCDB.1.S7	HCCDB.1.S8	HCCDB.1.S9	HCCDB.1.S10	HCCDB.1.S11	HCCDB.1.S12	HCCDB.1.S13	HCCDB.1.S14	HCCDB.1.S15	HCCDB.1.S16	HCCDB.1.S17	HCCDB.1.S18	HCCDB.1.S19	HCCDB.1.S20	HCCDB.1.S21	HCCDB.1.S22	HCCDB.1.S23	HCCDB.1.S24	HCCDB.1.S25	HCCDB.1.S26	HCCDB.1.S27	HCCDB.1.S28	HCCDB.1.S29	HCCDB.1.S30	HCCDB.1.S31	HCCDB.1.S32	HCCDB.1.S33	HCCDB.1.S34	HCCDB.1.S35	HCCDB.1.S36	HCCDB.1.S37	HCCDB.1.S38	HCCDB.1.S39	HCCDB.1.S40	HCCDB.1.S41	HCCDB.1.S42	HCCDB.1.S43	HCCDB.1.S44	HCCDB.1.S45	HCCDB.1.S46	HCCDB.1.S47	HCCDB.1.S48	HCCDB.1.S49	HCCDB.1.S50	HCCDB.1.S51	HCCDB.1.S52	HCCDB.1.S53	HCCDB.1.S54	HCCDB.1.S55	HCCDB.1.S56	HCCDB.1.S57	HCCDB.1.S58	HCCDB.1.S59	HCCDB.1.S60	HCCDB.1.S61	HCCDB.1.S62	HCCDB.1.S63	HCCDB.1.S64	HCCDB.1.S65	HCCDB.1.S66	HCCDB.1.S67	HCCDB.1.S68	HCCDB.1.S69	HCCDB.1.S70	HCCDB.1.S71	HCCDB.1.S72	HCCDB.1.S73	HCCDB.1.S74	HCCDB.1.S75	HCCDB.1.S76	HCCDB.1.S77	HCCDB.1.S78	HCCDB.1.S79	HCCDB.1.S80	HCCDB.1.S81	HCCDB.1.S82	HCCDB.1.S83	HCCDB.1.S84	HCCDB.1.S85	HCCDB.1.S86	HCCDB.1.S87	HCCDB.1.S88	HCCDB.1.S89	HCCDB.1.S90	HCCDB.1.S91	HCCDB.1.S92	HCCDB.1.S93	HCCDB.1.S94	HCCDB.1.S95	HCCDB.1.S96	HCCDB.1.S97	HCCDB.1.S98	HCCDB.1.S99	HCCDB.1.S100	HCCDB.1.S101	HCCDB.1.S102	HCCDB.1.S103	HCCDB.1.S104	HCCDB.1.S105	HCCDB.1.S106	HCCDB.1.S107	HCCDB.1.S108	HCCDB.1.S109	HCCDB.1.S110	HCCDB.1.S111	HCCDB.1.S112	HCCDB.1.S113	HCCDB.1.S114	HCCDB.1.S115	HCCDB.1.S116	HCCDB.1.S117	HCCDB.1.S118	HCCDB.1.S119	HCCDB.1.S120	HCCDB.1.S121	HCCDB.1.S122	HCCDB.1.S123	HCCDB.1.S124	HCCDB.1.S125	HCCDB.1.S126	HCCDB.1.S127	HCCDB.1.S128	HCCDB.1.S129	HCCDB.1.S130	HCCDB.1.S131	HCCDB.1.S132	HCCDB.1.S133	HCCDB.1.S134	HCCDB.1.S135	HCCDB.1.S136	HCCDB.1.S137	HCCDB.1.S138	HCCDB.1.S139	HCCDB.1.S140	HCCDB.1.S141	HCCDB.1.S142	HCCDB.1.S143	HCCDB.1.S144	HCCDB.1.S145	HCCDB.1.S146	HCCDB.1.S147	HCCDB.1.S148	HCCDB.1.S149	HCCDB.1.S150	HCCDB.1.S151	HCCDB.1.S152	HCCDB.1.S153	HCCDB.1.S154	HCCDB.1.S155	HCCDB.1.S156	HCCDB.1.S157	HCCDB.1.S158	HCCDB.1.S159	HCCDB.1.S160	HCCDB.1.S161	HCCDB.1.S162	HCCDB.1.S163	HCCDB.1.S164	HCCDB.1.S165	HCCDB.1.S166	HCCDB.1.S167	HCCDB.1.S168	HCCDB.1.S169	HCCDB.1.S170	HCCDB.1.S171	HCCDB.1.S172	HCCDB.1.S173	HCCDB.1.S174	HCCDB.1.S175	HCCDB.1.S176	HCCDB.1.S177	HCCDB.1.S178	HCCDB.1.S179	HCCDB.1.S180	HCCDB.1.S181	HCCDB.1.S182	HCCDB.1.S183	HCCDB.1.S184	HCCDB.1.S185	HCCDB.1.S186	HCCDB.1.S187	HCCDB.1.S188	HCCDB.1.S189	HCCDB.1.S190	HCCDB.1.S191	HCCDB.1.S192	HCCDB.1.S193	HCCDB.1.S194	HCCDB.1.S195	HCCDB.1.S196	HCCDB.1.S197
3500	IGHG1	3	IGHG1	8.0583	7.8717	7.8462	8.6211	7.8632	7.7602	8.4257	7.6071	9.1942	7.5865	9.0911	8.0781	9.0386	6.7587	8.2733	7.9316	8.8737	8.4477	8.3068	6.1694	8.1961	7.0293	8.6871	8.0221	8.9785	7.4705	8.3493	7.7977	8.5462	6.7477	8.8706	9.222	8.6887	9.9441	9.0965	9.6486	9.2992	8.641	9.1672	7.9066	8.6457	8.1238	8.6564	8.6665	8.4111	6.9364	9.1105	9.044	8.6248	7.7821	9.226	7.3867	8.9082	7.1514	9.1122	7.9869	7.6923	7.1595	8.5955	8.4173	9.3849	7.3229	8.0655	6.7909	11.2175	7.9646	7.944	8.5404	7.0535	8.9303	7.9819	8.998	8.4322	8.2078	7.3697	8.0354	6.4301	8.2971	7.3298	7.789	6.9161	8.2409	6.7586	8.7836	7.7733	9.2016	7.3582	8.9446	8.4604	8.518	6.4247	8.7453	8.2988	9.1647	6.751	8.383	8.2595	9.1966	5.8886	8.2381	6.7861	8.5827	6.5154	8.356	6.6555	9.0768	7.1879	9.4366	6.4356	8.3893	6.0659	8.473	8.0351	7.2796	9.0712	7.3365	8.7387	10.3261	11.2231	8.3115	8.2458	9.1923	9.3288	9.0202	7.4214	8.3166	9.5145	8.4839	9.746	8.9141	7.1884	9.0016	6.8821	9.0071	8.0972	8.4272	6.5063	9.0172	8.9763	6.668	9.4485	8.38	9.2257	6.857	9.089	8.5109	8.345	8.1389	7.9563	6.6832	9.0708	9.4485	9.3645	7.5937	9.4074	9.8226	8.4105	6.9734	9.3348	8.6544	8.9538	9.3733	10.2509	9.4767	11.4424	7.1264	8.8816	8.0091	7.7632	11.8236	6.9792	9.4685	9.2675	9.0499	7.2104	9.0509	7.8549	10.1288	7.6076	9.3755	6.8997	9.7466	8.0163	9.5776	8.7156	9.1661	6.9379	9.0617	11.3391	8.9747	8.7791	9.4573	9.1587	8.8813	7.5425	9.4673	9.0234
3516	RBPJ	7	RBPJ	8.80275	8.799	8.82955	8.79575	9.0582	9.10475	8.9965	9.31515	9.10275	8.4952	9.02365	8.96585	8.85485	9.2205	8.22175	8.6378	8.76355	9.386	8.7938	8.75155	8.7761	8.3937	8.51625	8.9053	8.59665	8.4829	9.14765	8.3588	8.5068	8.79715	8.54355	8.9166	8.4481	9.36965	8.76755	9.02805	8.4148	8.7426	8.81895	9.15455	9.20975	8.89995	8.85695	9.1936	8.6065	9.1517	8.7339	8.9559	8.4374	8.7525	8.7422	9.74445	8.40695	9.0043	9.12235	8.0166	8.4789	8.24325	8.1272	8.934	8.8812	9.6235	9.36655	9.3806	8.6816	9.24205	9.2917	8.96195	9.3876	9.18935	9.44505	8.9912	9.191	9.0893	9.33625	8.9414	9.66585	9.23435	8.86635	8.70455	9.59265	8.9556	9.6127	8.83625	9.18375	9.31895	9.3026	9.2207	9.18295	8.8789	9.97615	9.43655	9.66525	9.5697	9.6624	9.21495	9.42255	9.46195	9.7794	9.27175	8.8537	9.15745	9.52425	8.90295	9.0067	9.0128	8.62685	9.14185	9.65525	9.26345	8.6391	8.9004	8.8945	8.77435	9.01385	8.91125	8.8109	9.35445	8.73025	9.0962	8.96435	9.00635	9.5122	9.06325	8.82045	9.03605	9.04255	8.83295	9.3633	8.912	9.3824	9.3502	8.6009	9.27495	8.9268	8.41005	8.42235	8.3866	8.0864	8.56625	8.8768	8.3483	9.0278	8.85595	9.3462	8.8192	9.1018	9.49285	8.875	8.56025	8.9488	8.99145	8.62495	8.70445	9.0401	9.37695	8.86015	9.05845	8.45545	8.71355	8.8989	9.02635	9.5858	7.03905	8.8607	9.4395	9.1075	9.2621	8.4606	9.3153	8.45545	8.66235	8.77905	9.0003	8.4456	8.5922	8.5943	9.22	8.87725	8.9518	8.9575	9.24265	9.04035	8.72985	9.0048	8.2301	9.15535	8.82355	9.4434	8.84395	9.5625	8.8242	9.5262	8.77315	8.60815	9.02905	8.6121
3574	IL7	4	IL7	5.70325	6.03715	6.4171	6.92385	6.96745	6.57035	5.8389	3.6557	6.41845	6.0133	5.98535	6.41205	6.1133	6.1491	5.83015	6.8386	6.10295	5.265	5.8001	5.9419	5.85845	6.07555	5.3829	6.18465	5.9708	4.9825	5.6534	6.0362	6.07445	5.2447	6.31725	6.5139	6.19815	7.0635	6.0366	6.261	6.22095	6.3629	5.75725	6.07105	5.77475	5.68595	6.34665	5.3995	6.15305	5.96545	5.80335	6.2275	5.7208	6.2844	5.68215	6.2292	6.2699	5.9921	6.00615	4.7922	5.92645	5.8046	5.29575	6.82525	5.46865	7.30845	7.046	6.59425	4.45635	7.14855	5.90395	6.64795	6.3074	5.3128	7.2919	5.9057	4.72955	7.07635	6.24215	6.3374	6.67525	5.82875	5.977	5.30325	7.08225	6.23665	6.93885	6.57905	5.9429	5.8367	5.40065	6.30195	6.889	6.24025	6.47005	7.066	5.85715	6.63705	6.2211	6.3566	6.2352	6.03615	7.16675	6.17565	6.4446	5.5595	6.6634	6.75605	6.60625	5.78665	6.08135	5.80695	6.21365	5.58945	4.21295	6.76035	7.0261	5.78655	5.83975	6.566	6.31615	5.1877	6.84295	6.9865	4.8377	5.67285	6.25515	5.8304	6.00055	6.60785	6.5901	5.5909	6.1025	5.7358	5.80605	5.3367	5.4375	6.9621	6.9303	5.31	5.00075	5.8572	6.16255	4.44975	6.74255	7.05075	6.0157	5.4525	7.1545	5.37655	5.68675	5.80415	7.11345	5.55645	6.22435	6.13975	6.01865	6.7797	6.8313	6.9964	6.0586	5.05935	5.85685	6.5823	6.20095	6.05325	6.44265	5.79205	7.17465	6.31175	6.32595	4.7985	5.6523	6.8041	4.65465	6.4028	6.7412	6.31555	7.83225	5.42535	4.84055	5.92395	7.02125	5.648	5.3755	5.69035	6.0238	6.3596	7.342	5.54215	6.1658	5.6817	5.8568	5.89275	5.35565	4.9463	6.1029	6.0347	5.883	6.13235	5.6533
3579	CXCR2	9	IL8RB	6.65105	6.5026	5.32545	6.7817	4.4995	5.96345	6.17795	4.4708	6.88435	4.79745	5.7848	5.6709	5.54435	4.23625	5.42365	4.47635	6.3024	5.3476	6.6782	4.759	6.5607	3.9691	4.19515	4.8534	5.7508	4.4386	4.74875	4.6477	5.63235	5.5328	6.6426	5.93525	5.2174	4.5644	4.43475	6.55515	6.0351	5.12285	6.40895	5.9014	5.98465	4.1609	4.339	4.56225	6.8123	3.97525	6.4572	5.02	5.7923	4.90155	6.3993	4.3363	6.60645	5.0345	6.45175	4.1694	6.31675	5.2967	5.48565	4.1297	6.45695	5.0223	6.31475	4.39555	4.2252	4.2932	5.8183	4.9582	6.267	6.44755	5.2	4.41005	4.02185	5.5097	4.7934	5.30155	5.10485	4.79985	4.44925	5.2241	3.5563	4.5672	5.5511	5.1846	5.09365	6.0968	5.9961	5.96785	5.19915	5.9163	4.24745	5.89715	4.79335	4.55265	4.2613	6.1151	5.4249	6.08485	4.715	6.0622	4.0134	6.2909	3.67305	4.6118	4.23335	4.8117	5.74735	5.02105	3.6504	4.3829	4.3271	6.4253	4.5596	4.8056	5.7973	3.95555	4.5071	4.9255	6.3974	4.7321	5.2544	4.9373	4.0553	6.6415	5.62635	6.04925	4.58855	6.03715	4.34225	5.00355	4.26565	4.88225	5.21355	6.19125	4.7894	4.88525	4.7751	5.74945	4.5954	5.10485	4.8883	5.0039	6.67275	5.76995	4.44515	5.92615	4.13035	4.8011	6.14465	5.11555	6.33975	4.73125	6.04525	6.22925	6.40555	5.3666	6.4018	4.75085	4.28595	4.59475	5.54785	4.2337	6.25585	5.61575	5.81285	5.0807	6.34305	5.6022	4.61375	5.61165	4.48125	6.462	4.87675	5.58945	4.46825	5.7065	5.24635	5.2749	6.81475	5.72855	5.1196	5.30645	4.17115	6.07655	6.04115	6.10495	5.7041	6.4597	4.48135	6.38985	4.2711	5.7934	4.76805	5.2483	4.37475	5.9593	5.543
3619	INCENP	11	INCENP	4.6236	4.7692	4.4986	4.5381	4.5409	4.1067	4.7131	4.3854	4.3266	4.4769	4.0593	4.8029	3.8826	4.227	4.4311	4.2637	4.0876	4.0493	4.188	4.1013	4.2997	4.856	3.7106	4.5002	4.179	4.2399	4.0829	4.3694	4.2079	4.5191	4.2168	4.0352	4.4637	4.4189	4.2984	4.5977	4.3656	4.1619	4.0087	4.4153	4.2658	4.3023	4.0141	5.6187	4.078	4.7299	4.13	4.0783	4.1114	4.6589	4.5774	4.7695	4.2802	5.3659	4.366	5.7219	4.0626	4.574	4.5634	4.3426	4.3221	4.5579	4.6487	4.5123	4.5159	4.5179	3.8561	4.2641	4.0304	4.1438	4.674	4.1598	3.9679	4.3553	4.4845	4.3395	4.5521	4.5429	4.3031	4.0509	4.324	4.7897	4.2048	4.0737	4.1764	3.9356	4.3664	4.074	4.4294	4.5316	4.6484	4.2757	5.0665	3.7784	5.1393	4.3132	3.9091	4.2712	4.422	3.9405	4.3862	4.2305	4.6811	4.3443	4.5799	4.2881	4.486	4.5414	4.2925	4.4409	4.5737	4.2552	4.6893	4.3698	4.2516	4.5697	4.2439	4.4366	4.0848	4.342	4.0475	4.4282	4.6926	4.5342	4.5032	4.6453	4.5641	4.3762	4.6431	4.4123	4.9645	3.9433	4.4702	4.5005	4.4335	4.4788	4.6761	4.3094	4.4768	4.4718	4.0882	4.4901	4.5409	4.8235	4.347	4.4738	4.2416	5.1926	4.3754	4.5707	4.2848	4.4497	4.3462	4.1126	4.5666	4.1406	4.5787	4.6405	4.0793	4.7703	4.2337	4.5845	4.2812	4.6239	4.6398	4.535	4.3261	4.2125	4.3539	4.5472	4.0997	4.1809	4.4396	4.1923	4.5029	3.9576	4.2417	4.4636	3.9887	4.6482	3.8498	4.3063	4.2641	4.3551	4.907	4.4589	4.4618	4.751	4.2151	4.6476	4.3072	3.9502	4.0375	4.3734	4.5586	4.4018	4.6947
3675	ITGA3	15	ITGA3	5.7055	5.7691	5.9848	5.7535	5.9183	6.0274	5.8204	6.0329	5.5259	5.8674	5.778	5.4942	6.1363	5.8652	5.5757	6.1725	5.5216	6.3983	5.2971	5.7548	5.7133	8.2955	5.5227	5.9792	6.0524	5.5034	5.7619	5.8602	5.7603	5.2708	5.3388	6.158	5.7943	5.7144	6.014	6.0301	6.4192	5.3962	5.712	6.9632	5.8002	5.7352	6.0435	6.0623	5.6622	5.4494	5.7316	6.02	5.8006	5.975	5.9393	5.6678	5.7998	5.6537	6.127	6.6624	5.8296	5.6823	5.7985	6.4388	5.9691	5.7887	5.8641	5.8467	5.6808	5.8929	5.6971	5.5775	6.9472	6.0042	11.6463	5.8143	6.317	5.2178	5.3944	5.7168	5.591	5.5871	5.896	5.814	5.9077	5.6599	5.2247	5.4513	5.5889	5.7584	5.747	5.7274	5.3821	5.3525	7.146	5.4351	6.0281	6.8521	6.5601	5.5166	5.4798	5.8397	5.7469	5.3345	6.4623	5.2449	5.309	5.7933	6.5402	6.4919	5.7467	5.8377	5.3946	5.6492	6.109	5.9452	5.7966	5.5343	5.4938	5.401	5.8553	6.2631	5.4521	5.9512	6.2303	5.6965	5.6017	5.3014	5.9512	4.8911	7.1716	6.4852	6.0727	6.2485	5.5135	6.7155	5.6181	5.743	5.9154	5.5456	5.8369	5.7038	6.2321	5.5536	6.177	6.6867	5.3831	5.8007	5.8273	5.3595	6.0004	5.9859	5.5388	5.8057	5.6994	5.6299	6.0322	6.3997	6.4436	5.9075	4.9609	5.8469	6.325	5.5153	5.5707	5.4471	6.3376	5.1357	5.5392	5.8409	6.0838	5.4217	5.8313	5.6603	6.0858	5.6314	5.8307	6.3826	5.7001	5.5577	5.6522	7.0647	5.9699	5.3068	5.2479	6.2137	5.92	5.9034	5.7071	4.8684	5.7235	5.7006	6.3892	5.4393	5.9534	5.648	6.3854	5.3843	5.4797	6.5678	5.8854
3690	ITGB3	15	ITGB3	5.451	5.29625	4.72685	6.3663	4.8804	5.27385	5.20215	5.163	5.64045	6.427	5.26335	4.81345	5.55695	5.1577	5.0298	4.8329	5.3331	5.2533	5.68775	5.16995	5.68945	5.3839	4.72865	6.24095	4.9295	4.98745	5.08485	5.85255	5.3023	5.18955	5.57415	4.95695	5.1433	4.71255	5.0456	5.13905	5.52435	4.93425	5.2674	5.1862	5.09685	4.9113	5.19605	5.23665	5.3677	4.8766	5.5047	4.84075	5.3435	4.6408	5.21825	5.3107	5.7413	5.31515	5.6772	4.7235	5.3857	4.942	5.15545	4.8128	5.39295	5.4118	6.05525	4.8296	5.06955	4.80935	5.26835	5.7314	5.1503	5.37745	4.9302	4.81515	4.80555	5.2448	5.89425	5.2493	4.72905	4.68295	5.4318	5.46915	4.41215	5.7929	5.03435	5.6362	4.90135	5.2291	6.1585	5.45135	5.09785	5.5299	5.4325	5.20505	4.9221	5.2007	5.82825	5.72525	4.9214	5.27315	4.88445	5.2676	5.01795	5.37965	4.7251	5.55525	5.0837	5.5162	5.69885	5.3367	4.99085	5.3728	5.1917	5.5946	4.95345	5.87795	5.2541	4.9702	5.1152	5.57665	5.1167	5.10285	5.4637	5.00665	5.0574	5.34255	6.12965	5.32345	5.2683	5.73235	4.68595	5.39695	4.9117	5.18785	5.62265	5.66235	4.7354	5.23825	6.0616	5.212	5.2724	5.19375	5.30195	5.2713	5.26155	4.7793	5.47135	5.26975	4.95835	4.73725	5.535	6.5878	5.65565	4.98335	5.35195	5.03115	5.3685	5.1975	5.1102	5.5899	5.069	5.25075	5.82045	5.58845	5.0209	5.42395	5.6953	5.4843	5.17795	5.049	4.90425	5.42145	6.75165	5.21605	5.23625	5.31645	5.18015	5.3633	4.8591	5.2364	5.2849	5.41035	6.01545	5.0709	4.9064	5.47695	5.4524	5.79745	4.81725	5.37315	5.29985	5.41975	5.24015	5.563	5.01315	5.2754	5.77555	5.57025	5.10945
3706	ITPKA	8	ITPKA	5.8079	5.6116	5.0597	5.4323	6.9142	5.8031	5.8018	7.7822	5.233	7.5564	5.4946	8.4383	5.6883	8.2321	6.2219	7.194	5.9307	5.2967	5.9195	6.8434	5.6348	7.4551	5.5009	7.9802	5.9125	5.5621	4.9593	5.6957	5.7181	5.5199	5.7631	5.638	5.9664	6.3408	5.7207	7.2621	5.7636	5.8201	5.6689	8.9704	5.7048	8.2247	5.8009	7.3963	5.9203	7.8658	5.651	5.1626	5.942	6.6625	5.5563	6.3028	5.949	9.0042	5.7895	8.5644	6.3707	5.5921	5.7411	5.8346	5.9263	5.7908	5.2648	5.7019	6.3241	6.8567	5.9916	5.869	6.9234	5.3408	8.0126	5.3387	6.5076	5.5433	7.374	6.2002	7.1799	6.1221	6.5987	6.1913	7.6187	5.6881	5.4346	5.3271	5.3927	5.8623	5.9304	5.5293	6.8924	6.0436	6.4715	5.2228	7.0824	5.6108	9.0059	5.4934	5.344	5.2401	7.4557	5.3153	7.2327	5.5264	8.2028	5.6856	7.0161	5.7778	6.9541	5.915	5.4519	5.7461	8.6243	5.4401	7.2564	6.3428	5.762	6.9525	6.1141	6.4918	5.6243	6.8376	7.811	5.3944	6.2325	5.6014	5.6321	5.7989	7.8813	5.5159	5.2582	6.1745	6.73	5.7446	5.7388	5.5845	7.3063	5.9562	6.7087	6.0127	6.3133	6.8104	5.7005	5.7048	5.9801	6.1214	6.822	5.8551	6.3329	7.8744	6.0224	8.4687	6.1743	5.5283	5.5661	5.7116	5.8376	5.6621	5.7002	7.2057	6.064	7.1141	5.9217	7.0525	5.5068	6.5358	5.7557	6.6228	5.2217	7.7776	6.8524	6.3637	6.0453	5.9675	7.5854	5.6615	7.1209	6.072	6.7953	5.5742	6.4733	6.4943	7.0271	5.6572	7.1275	5.6629	6.3941	5.4042	6.4685	5.8963	6.3842	6.0971	6.6064	6.2261	7.4493	6.226	6.5962	5.6312	6.2109
3737	KCNA2	4	KCNA2	3.58645	3.48355	3.216	3.4293	3.63275	3.32655	3.3121	3.56835	3.50585	3.58595	3.2714	3.35205	3.2047	3.46965	3.4989	3.2048	3.3063	3.3814	3.46065	3.3524	3.34665	3.9286	3.42015	3.23065	3.3187	3.89015	3.4028	3.7315	3.4906	3.5181	3.33035	3.18905	3.5203	3.34355	3.47065	3.2466	3.4549	3.4235	3.5513	3.24905	3.49975	3.4936	3.60375	3.21345	3.63145	3.52885	3.37135	3.3177	3.54405	3.51985	3.47355	3.74625	3.63455	3.69135	3.7302	3.42705	3.49415	3.8167	3.4448	3.7469	3.6867	3.5936	3.58895	3.223	3.5231	3.61895	3.52145	3.48085	3.32585	3.5202	3.3305	3.3096	3.2815	3.2974	3.4494	3.4432	3.24945	3.3935	3.7252	3.35275	3.29415	3.6821	3.5374	3.36955	3.17025	3.32105	3.35235	3.422	3.3209	3.55865	3.9019	3.18255	3.36525	3.197	3.38015	3.3423	4.3773	3.18165	3.61135	3.259	3.67105	3.4262	3.446	3.5105	3.4385	3.2566	3.41365	3.6594	3.4551	3.37675	3.3234	3.5553	3.5527	3.563	3.1758	3.58185	3.61605	3.39995	3.57445	3.52305	3.54745	3.138	3.5372	3.6535	3.28265	3.59845	3.556	3.5942	3.3382	3.4418	3.28905	3.2989	3.7251	3.28845	3.58395	3.7831	3.72125	3.55965	3.63925	3.46765	3.46765	3.1272	3.3328	3.4689	3.6218	3.5985	3.5424	3.35965	3.55855	3.96035	3.60815	3.7554	3.2907	3.45325	3.2658	3.53585	3.2268	3.70825	3.4306	3.5183	3.3699	3.1288	3.3466	3.6483	3.63855	3.549	3.3413	3.4211	3.45695	3.8	3.3061	3.47245	3.48065	3.22525	3.6709	3.54445	3.46065	3.4203	3.6411	3.616	3.57295	3.4577	4.00575	3.10895	3.32645	3.9756	3.75125	3.5519	3.33635	3.56355	3.39485	3.8565	3.4332	3.53545	3.60105	4.10025	3.93535
3745	KCNB1	4	KCNB1	6.5898	5.0361	6.7299	5.2182	6.6431	8.4482	6.6796	6.4397	7.5259	7.5549	6.0096	4.4647	7.0723	4.3986	5.4518	4.1556	5.6099	7.6829	4.4952	6.8851	5.5631	5.1923	7.6278	4.4492	5.7597	6.8415	4.6878	8.6506	5.9968	8.5479	5.711	4.2251	6.1636	3.6582	5.2879	3.9829	6.1887	8.8535	5.3139	3.9399	6.5269	5.5065	6.6273	4.2336	5.7634	4.0321	7.0904	5.0111	5.0123	4.4262	5.4912	10.1779	6.2695	5.236	5.8799	4.5527	6.5347	8.8562	7.8763	7.8657	5.4856	5.7375	5.242	6.3776	6.1696	6.8453	6.4089	8.7372	4.0856	5.48	4.4625	6.1709	4.5524	5.4126	8.0707	4.4179	3.974	8.5935	6.3424	5.6188	4.4417	6.5843	7.4471	8.0467	4.507	6.1676	6.0422	5.6143	4.7649	6.4995	5.8436	7.6095	4.1809	6.9211	5.2236	5.0093	9.9904	6.2405	6.2151	6.9292	4.3306	6.8488	4.3855	4.9252	4.354	5.8055	5.5569	5.2778	7.6334	6.8224	4.4042	6.4866	6.8789	8.2409	5.7141	4.9272	4.548	8.7817	7.158	6.9474	5.1308	6.0721	7.2452	5.6523	9.6709	6.2242	6.2755	6.9704	4.0284	4.3433	4.4673	5.6826	6.8987	6.118	7.3025	4.332	7.6621	6.1075	6.702	4.6453	4.953	5.4197	5.3944	4.0926	4.6006	5.712	7.7676	4.095	5.4943	7.5872	5.0381	3.9591	5.4111	6.6924	6.9463	3.7962	5.6212	7.4216	6.3381	3.7122	6.5692	4.5039	4.5352	8.466	6.0051	8.6679	7.283	4.653	4.7999	5.8012	5.2693	6.8259	4.0395	5.2167	8.6473	5.6781	7.0749	4.8929	6.5478	4.6778	4.1486	4.9045	4.7839	5.0687	4.8101	6.4456	8.5717	7.3585	4.0475	4.6967	3.7361	5.3796	7.2892	4.8722	4.5489	4.2024	5.9074
3751	KCND2	4	KCND2	3.8901	3.7958	3.6583	3.5471	3.4478	5.23765	3.4346	3.73675	3.63465	3.5349	3.5933	3.316	3.80935	3.34445	3.32865	4.67265	3.42655	3.3897	3.9456	3.4192	3.78805	3.4366	4.18175	3.9006	3.4803	3.5284	4.4638	3.8748	3.8485	3.54925	3.457	4.9516	3.80825	3.536	3.8639	3.58845	3.41215	3.5736	3.59415	5.29435	3.66375	3.26215	3.2574	3.59715	3.50965	3.7052	3.93345	3.74265	3.57875	3.6586	3.5437	3.6798	3.39705	3.572	3.97535	3.49505	3.6684	3.53015	3.67025	3.98455	3.6225	3.44215	3.71955	3.0988	3.8016	3.4541	3.23415	3.44925	3.9018	3.36385	5.40145	3.88505	4.2556	3.8627	3.4038	3.81165	3.54235	4.22635	3.41445	3.98835	3.69475	3.9503	3.39405	3.44855	3.87485	3.96705	3.41585	3.59625	3.3684	3.795	3.59575	3.5682	4.90675	4.6136	3.51925	3.565	3.4315	4.41205	3.30405	4.074	3.48495	3.4633	3.1457	3.536	3.23765	3.6421	3.4806	3.74565	3.27085	3.55685	3.2606	4.24275	3.3796	3.1166	3.62915	3.5753	3.88745	3.7893	3.69965	3.6368	3.84935	4.4141	4.0504	3.48165	3.6706	3.3666	3.4419	3.88255	3.8011	3.74645	3.72325	3.55605	3.8307	3.616	3.4501	4.017	3.7827	3.75495	3.7637	3.37105	4.6688	3.41155	3.8162	3.5575	3.98475	3.51725	4.83825	3.76545	3.48895	3.6184	3.78795	3.60765	4.2528	3.76825	3.83935	5.088	3.5329	3.261	3.6428	3.3471	3.9806	3.60945	4.3868	4.11465	3.58015	3.45075	3.8548	3.6446	3.63985	3.8423	3.43955	4.0311	3.99335	3.96415	3.28555	4.0596	3.83375	4.1886	3.49755	3.58685	3.54095	3.8352	3.81735	3.5653	4.71355	4.0376	3.2176	3.5851	3.5902	3.92975	3.344	3.5232	5.2187	3.8289	3.52465	4.3866	3.4751
