spl	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	dmnc	geokpath	lincent	semilocal	coreness	hub_score	eccentricity	subgraph_centrality	pc	gilschmidt
EPCAM	4.28220349044283	0.000237	33.5	247.30775	2.4e-05	0	1926.840476	1.53329709902512e-05	1926.84047619048	449.2265625	5.39510835913313	69	0	713	1861.02328869666	21371	2	0.000140335590080309	8	450447204483317	0.5	0.23518131041016
EPDR1	4.18437611302386	0.000119	83	0	6.8e-05	0	1975.613095	1.03082642778076e-05	1975.6130952381	482.02734375	0	84	0	964	1904.5325294368	25045	1	0.000397605068849143	8	3622569933949230	0	0.24113427257879
EPG5	4.40163837112668	0.000119	31	0	2.9e-05	0	1869.421429	1.004560898272e-05	1869.42142857143	411.8359375	0	32	0	528	1810.52593391773	11723	1	0.000165216937701716	8	652770483828879	0	0.228173004829907
EPHA1	3.77525822153627	0.000712	47.333333	1949.674663	0.000164	0.2	2213.479762	3.09480784902335e-05	2213.47976190476	647.51953125	1	291	0	2408	2110.9232680273	151346	5	0.000959193631475345	8	21123199584270600	0.5	0.270167186855195
EPHA10	4.13688709485931	0.000356	39.666667	229.536963	4.3e-05	0	2001.916667	2.15176302376928e-05	2001.91666666667	499.6015625	0	123	0	1047	1926.395436935	51385	3	0.000250963903213442	8	1440994798520368	0.444444444444444	0.244344765857022
EPHA2	3.50017808381812	0.001425	57	19182.21871	0.001227	0.136364	2403.278571	3.8375731741779e-05	2403.27857142857	784.03125	0	696	0.15514802965177	3701	2276.8214164575	435680	7	0.00717328609988174	7	1176830262835153408	0.291666666666667	0.293333158968436
EPHA3	3.51596818235783	0.001781	51.866667	21344.521418	0.000554	0.085714	2396.309524	4.18543118594889e-05	2396.30952380952	778.9140625	5.32860234444655	794	0.101970606068083	3624	2266.59628566605	441898	8	0.00323911347507581	7	240200617385206336	0.346666666666667	0.292482548981978
EPHA4	3.64596936958328	0.0019	35.9375	12461.140017	0.000324	0.058333	2306.511905	4.24861264395485e-05	2306.5119047619	713.3203125	1	592	0.204099221170071	2925	2185.77821556496	316300	7	0.00189733661346966	7	82357505222063680	0.4921875	0.281522263488556
EPHA5	3.59373144960228	0.001069	66.333333	3251.911499	0.000335	0.166667	2336.3	3.69912973387411e-05	2336.3	735.546875	0	607	0.0387870074129426	3208	2217.5503468781	350889	7	0.0019609421429111	7	88041080214098832	0.197530864197531	0.285158061760019
EPHA6	3.78024456844355	0.00095	41.25	475.480551	0.000238	0.142857	2206.09881	3.53300098803063e-05	2206.09880952381	641.44140625	0	338	0.0987551639829222	2363	2108.13884614177	204789	7	0.00139102874207762	8	44275710477077624	0	0.269266301662843
EPHA7	3.83604416478689	0.000712	40	2408.78457	0.000124	0	2173.107143	3.12076042282836e-05	2173.10714285714	618.4453125	0	246	1	2135	2077.47358484727	129068	5	0.000721652351219662	8	11936074676400100	0.444444444444444	0.265239490157085
EPHA8	4.12655823340852	0.000356	29.666667	156.803774	3.9e-05	0.333333	2003.354762	2.14824113072864e-05	2003.35476190476	500.078125	0	92	0	1084	1931.2172449508	49228	3	0.000226147628829782	8	1171086395779226	0	0.244520293165467
EPHB1	3.33859669951324	0.00285	47.083333	15119.108149	0.001404	0.166667	2526.030952	4.71405343048935e-05	2526.03095238095	872.4609375	0	1155	0.222944251390107	4539	2387.01500657871	690425	12	0.00820889882978688	7	1541275899852504064	0.569444444444444	0.308315751541656
EPHB2	3.33622224860501	0.004156	36.685714	57160.779178	0.001433	0.068908	2535.72619	4.94372083631905e-05	2535.72619047619	878.546875	2.25274725274725	1320	0.2036539612909	4546	2388.71388918544	760498	12	0.0083818475739193	7	1606866776737290752	0.73469387755102	0.309499107833031
EPHB3	3.72693814555384	0.00095	42.75	1724.013776	0.000301	0.178571	2244.771429	3.57424790341006e-05	2244.77142857143	669.78125	0	351	0.0501750035468149	2658	2138.29157110092	184699	8	0.0017629306008544	8	71118990154168008	0.21875	0.273986504158584
EPHB4	3.49709129763742	0.001306	48.909091	4407.054362	0.000771	0.090909	2396.395238	3.96359954885564e-05	2396.39523809524	778.8125	0	549	0.068033073723357	3790	2278.83110401955	346160	9	0.00450819423661267	7	464883608453142528	0.528925619834711	0.292493010874536
EPHB6	3.47168467291939	0.002256	42.789474	11930.195046	0.00088	0.175439	2424.347619	4.52143741396819e-05	2424.34761904762	798.3984375	1	833	0.248345680294125	3839	2295.50813897818	494335	12	0.00514357958166535	7	605246837236120960	0.526315789473684	0.295904750280415
EPHX2	4.92425501602754	0.000119	5	0	4e-06	0	1662.419444	8.63560894854604e-06	1662.41944444444	286.693359375	2.28571428571429	6	0	142	1618.37280902669	2493	1	2.20371445602875e-05	9	11133558258914.4	0	0.202907292132868
EPM2A	4.69927579247299	0.000475	3.5	25371.284258	6e-06	0	1745.25	1.47656451863956e-05	1745.25	334.138671875	1	18	0	211	1695.85288767622	3876	2	3.72462439043097e-05	9	31897701998732.5	0.75	0.213017209813266
EPM2AIP1	5.67161343939214	0.000237	2.5	8192	0	0	1433.06746	6.87787952884562e-06	1433.06746031746	168.1943359375	0	7	0	14	1405.11699321778	230	1	6.77219632239966e-07	10	10558262317.6263	0.5	0.174913640951728
EPN1	3.33028612133444	0.004512	40.657895	23856.560269	0.008809	0.250356	2539.145238	4.99840269296042e-05	2539.14523809524	880.984375	2.38472222222222	1583	0.228468708184107	4670	2392.97169441375	1021429	13	0.0515625293584634	7	60805081898094714880	0.587257617728532	0.309916421102781
EPN2	3.42823222129882	0.002968	46.24	7401.879664	0.007728	0.316667	2456.704762	4.73361402651592e-05	2456.70476190476	821.7578125	1	1181	0.208111709530595	4170	2324.60344230503	778341	13	0.0452433813336358	7	46816192721142620160	0.5088	0.299854114720444
EPOR	3.46966638964739	0.0019	56.25	12993.984875	0.000632	0.25	2425.757143	4.36577069004114e-05	2425.75714285714	799.703125	0	916	0.0975115741514923	3821	2296.84342172797	542750	12	0.00368994637802661	7	311580477570984384	0.4140625	0.296076790291341
EPPK1	3.72610708773596	0.001069	37.222222	11415.860922	0.001909	0.027778	2241.865476	3.54142896803289e-05	2241.86547619048	666.87890625	0	344	0.314253343630457	2584	2138.76848813127	188667	7	0.0111728294885075	8	2854891517214139904	0.197530864197531	0.273631816940111
EPRS	3.40781194348807	0.00285	37.458333	47322.963949	0.005275	0.105072	2478.928571	4.59016102007455e-05	2478.92857142857	838.25	1.85714285714286	923	0.184661567927605	4180	2338.5329222408	545289	11	0.0308676462798967	7	21789953772961501184	0.15625	0.302566650973806
EPS15	3.2494360679093	0.005343	37.644444	73458.548847	0.00573	0.205051	2610.754762	5.06026931666146e-05	2610.75476190476	932.984375	3.84569597069597	1739	0.249139060150915	5024	2452.51183777859	1062885	13	0.0335335254005152	7	25716404612874498048	0.594567901234568	0.318656751117369
EPS15L1	3.79947762080019	0.000594	32.2	1130.52641	0.000374	0.1	2185.191667	2.77077933743058e-05	2185.19166666667	626.05859375	0	166	0.314253343630457	2256	2097.46739368184	106003	4	0.0021900557110408	8	109686954445940608	0.48	0.266714471703471
EPS8	3.64478214412917	0.001187	37.1	34000.726741	0.00017	0	2298.107143	3.64603463149244e-05	2298.10714285714	707.3203125	0	381	7	2933	2186.49019543974	164351	6	0.000990794792478505	7	22467362040197080	0.48	0.280496416801781
ERAS	3.88483913095097	0.000356	62.666667	180.426223	0.000101	0.333333	2140.090476	2.21662306808411e-05	2140.09047619048	595.046875	0	191	0	1907	2051.37977507487	111117	3	0.000590135713368456	7	7970510265434711	0	0.261209627266
ERBB2	3.19707942538288	0.004037	50.676471	108133.936382	0.006913	0.060606	2654.361905	4.90274921561888e-05	2654.3619047619	966.6484375	0	1758	0.287392360780345	5252	2492.67514575365	1103480	12	0.0404647357193584	7	37447231260396904448	0.681660899653979	0.323979238955418
ERBB3	3.6314852190431	0.001781	24.266667	16868.550754	0.000552	0.019048	2306.119048	4.15179312774543e-05	2306.11904761905	712.7421875	0	379	0	3092	2194.49617497058	229141	8	0.00322633600421681	7	238061042030893984	0.737777777777778	0.281474313147675
ERBB4	3.5386441885314	0.001781	41.333333	30583.718365	0.00126	0.07619	2375.997619	4.06655557478767e-05	2375.99761904762	763.421875	1	635	0.15514802965177	3442	2252.07169697376	381845	8	0.00736787680276331	7	1241491038673673728	0.506666666666667	0.290003371054247
ERBIN	3.65392378012585	0.000831	40.285714	3411.953563	0.000447	0.095238	2283.9	3.33672737476303e-05	2283.9	697.375	0	289	0.314253343630457	2999	2181.01988497904	160489	6	0.00261237876072637	7	156155854087104192	0.73469387755102	0.278762358110565
ERC1	3.86263801495904	0.000475	37	1352.143413	0.000822	0.166667	2153.033333	2.58961469049723e-05	2153.03333333333	604.6328125	0	152	0	2120	2063.1704011065	93246	4	0.00481143815006331	8	529442305337195328	0.5	0.262789373042011
ERC2	4.18425739047845	0.000475	14.5	428.525358	3e-05	0.333333	1972.717857	2.49830678039133e-05	1972.71785714286	479.18359375	0	62	0	938	1904.58656792646	25997	4	0.000175812786122088	8	714533050844983	0.375	0.240780893096886
ERCC1	4.09450314614745	0.00095	22.125	379.687727	0.000603	0.178571	2035.342857	3.51456269394568e-05	2035.34285714286	524.078125	0	185	0.638656734304379	1386	1946.33637787056	107479	7	0.00351093563716052	8	283639630909852704	0.65625	0.248424613345874
ERCC2	3.47429656891844	0.004868	43.268293	12264.2454	0.00666	0.231707	2448.128571	5.05111296040535e-05	2448.12857142857	814.640625	1	1815	0.251230662990853	3853	2293.78242892291	1128468	14	0.0384433499382671	7	35063088566066290688	0.517549077929804	0.298807344248549
ERCC3	3.37611302386323	0.005343	48.355556	22713.5841	0.011949	0.214141	2530.445238	5.0885433699827e-05	2530.44523809524	874.9375	1	2221	0.221482359606513	4330	2360.48981960122	1428510	14	0.0694001269945314	7	1.1131415503902e+20	0.348641975308642	0.308854539008304
ERCC4	3.99085836400332	0.000831	32	1281.472275	0.000771	0.095238	2091.760714	3.32143264914558e-05	2091.76071428571	562.70703125	0	231	0	1639	1996.88380187416	131191	6	0.00443883403203178	8	475910419470944000	0.448979591836735	0.255310718208908
ERCC5	3.59717440341921	0.003087	43.076923	10623.45087	0.0047	0.28	2352.075	4.75783010520422e-05	2352.075	746.26953125	2.90909090909091	1146	0.24531045337313	3252	2215.42786890656	729038	13	0.0271815439144192	8	17359358749436188672	0.636094674556213	0.287083485902577
ERCC6	3.5312833907159	0.003206	47.777778	11921.105557	0.004543	0.25641	2406.57381	4.79033709523761e-05	2406.57380952381	786.3046875	0	1317	0.229757860525859	3556	2256.76603684777	833444	13	0.0262604462446759	7	16246297623216834560	0.680384087791495	0.293735360615599
ERCC6L	3.90371601567138	0.001662	34.285714	563.979403	0.000283	0.692308	2139.011905	4.19218456240548e-05	2139.0119047619	594.375	1	494	0.146267361227238	1956	2041.4600833308	171819	13	0.00165174831540403	8	62410319156678608	0.244897959183674	0.261077981784665
ERCC8	3.91725038584827	0.001069	27.222222	504.966285	0.001165	0.305556	2130.561905	3.68100559274772e-05	2130.5619047619	589.265625	0	254	0.12413656192963	1942	2034.40669798454	166770	8	0.0067224823256194	8	1076063586952650240	0.567901234567901	0.260046613543483
EREG	4.51121928054137	0.000119	15	0	2.3e-05	0	1822.461905	9.77792988457532e-06	1822.4619047619	382.4609375	0	16	0	480	1766.54689720512	9604	1	0.000133920144299162	8	410161244715977	0	0.222441340749657
ERF	3.72195179864656	0.000475	51.25	468.891254	0.000302	0.166667	2235.752381	2.64777500700005e-05	2235.66904761905	662.7265625	0	209	0	2674	2141.15626794258	134559	4	0.00176197683711578	8	71073567665681024	0.375	0.272875509290726
ERG	4.05342514543512	0.000475	24	686.031705	4.9e-05	0	2044.620238	2.56215511333394e-05	2044.62023809524	528.69921875	0	100	0	1347	1966.0608341632	43476	4	0.000283922461135293	8	1854187877035148	0.375	0.249556967911037
ERG28	3.3809806482251	0.004749	19.875	115214.145139	0.001608	0.001282	2501.985714	4.97170687798758e-05	2501.90238095238	853.1171875	3.10714285714286	835	0	4344	2357.09140389072	391526	11	0.00932449601342126	7	2019073793371320576	0.7825	0.305370728787039
ERH	3.50350231508964	0.001306	52.454545	26495.40474	0.001519	0.036364	2394.607143	3.85650909266038e-05	2394.60714285714	777.375	2.51181102362205	588	0.159664183576095	3695	2274.6610979329	305389	9	0.00886382274322761	7	1799339002499719168	0.727272727272727	0.292274764171485
ERI1	5.11907871304761	0.000119	5	0	1.3e-05	0	1597.425397	8.27326613748155e-06	1597.4253968254	251.1484375	0	6	0	92	1556.78020780185	1542	1	7.70850235564768e-05	9	146655122730466	0	0.194974416797948
ERI3	4.33206695951561	0.000119	21	0	2.8e-05	0	1897.391667	9.93524145496624e-06	1897.25833333333	428.97265625	0	22	0	628	1839.60231850695	13026	1	0.000161803976477753	8	599122274872688	0	0.231570649741647
ERLEC1	4.2703312359017	0.000712	13	168.755685	0.000389	0.533333	1933.92619	2.89750742379107e-05	1933.92619047619	453.859375	2.8	84	0	817	1866.19725319025	41227	5	0.00227987148193828	8	118876310303186832	0.611111111111111	0.236046160194818
ERN1	3.79864656298231	0.000475	35.75	528.167339	0.000303	0	2186.133333	2.63678858805177e-05	2186.13333333333	627.2421875	0	147	0	2335	2097.926272034	93698	4	0.00176949394351633	8	71611444420725536	0.375	0.266829407217528
ERO1A	0.000356167636234121	0.000119	2	0	0	0	1.5	1.52931311458107e-06	1.5	1.75	0	3	0	2	1.33333333333333	4	1	0	2	1.58909177830429	0	0.75
ERO1B	0.000356167636234121	0.000119	2	0	0	0	1.5	1.52931311458107e-06	1.5	1.75	0	3	0	2	1.33333333333333	4	1	0	2	1.58909177830429	0	0.75
ERP29	3.64632553721952	0.000475	89.5	6746.831726	0.00058	0	2295.214286	2.66110474377971e-05	2295.21428571429	706.375	1	362	0	3021	2185.5647120112	152119	4	0.00338685627874599	7	262664436993335104	0.375	0.280143327928003
ERP44	0.000237445090822747	0.000237	1	1	0	0	2	1.52931311596941e-06	2	2	0	4	0	2	2	4	1	0	1	2.17818355660856	0	1
ERRFI1	3.81799833788436	0.000356	57.333333	179.199296	0.000344	0.333333	2173.672619	2.25216132635256e-05	2173.67261904762	617.96484375	0	175	0	2144	2087.29279517398	106193	3	0.00201513325248907	8	92864706804587968	0	0.265308509587147
ERVV-1	4.30772883770628	0.000119	59	0	4.1e-05	0	1916.121429	1.02690021206995e-05	1916.12142857143	442.8359375	0	60	0	715	1849.99583838607	19043	1	0.000236392886850461	8	1331468242640955	0	0.233872992624362
ERVW-1	4.8726107087736	0.000356	2.333333	16383	1.7e-05	0	1679.086111	8.63108654304721e-06	1679.08611111111	295.162109375	0	10	0	159	1635.52577847083	2596	1	0.000100117497106823	9	229276810206777	0.444444444444444	0.204941549018826
ESD	4.02766235308085	0.000119	132	0	0.000293	0	2062.72381	1.03917511518157e-05	2062.72380952381	542.328125	0	133	0	1498	1978.63666912307	57149	1	0.00171315242131908	8	67182230351546752	0	0.251766606801378
ESF1	5.82108512406506	0.000119	2	0	0	0	1392.064683	4.97660834633487e-06	1392.06468253968	149.1806640625	1	3	0	5	1369.03691542086	126	1	4.15543890530354e-07	10	3948930973.96123	0	0.169909029969446
ESR1	2.92627329929954	0.01413	31.554622	588478.021533	0.005054	0.036604	2944.152381	5.38085086486967e-05	2944.15238095238	1171.796875	2.33333333333333	3874	0.194705552459093	6336	2723.35479552093	2515403	13	0.0293701822415708	7	1.9911086025573e+19	0.567897747334228	0.359349735255978
ESR2	3.79734061498279	0.000594	36.2	1790.392568	0.00027	0	2194.265476	2.80768078234995e-05	2194.26547619048	633.90234375	0	186	1	2403	2098.64777239331	113750	4	0.00157501277771245	8	56895402534464928	0	0.267821979273812
ESRP1	4.3955835213107	0.000119	36	0	0.000255	0	1877.794048	1.02110770507457e-05	1877.79404761905	418.80078125	0	37	0	669	1813.01990600691	23520	1	0.0014669806590482	8	52524704846295808	0	0.229194928306975
ESRP2	4.3955835213107	0.000119	36	0	0.000255	0	1877.794048	1.02110770507454e-05	1877.79404761905	418.80078125	0	37	0	669	1813.01990600691	23520	1	0.0014669806590482	8	52524704846295808	0	0.229194928306975
ESRRA	4.01579009853971	0.001069	14.666667	7893.809323	8.1e-05	0.027778	2073.030952	3.61825929893107e-05	2072.98095238095	548.859375	0	141	0	1575	1984.48629711752	60578	6	0.000473436309806148	8	5165124318678634	0.641975308641975	0.253018546610622
ESRRB	4.28469666389647	0.000119	34	0	2.5e-05	0	1922.765476	1.0191396536537e-05	1922.76547619048	446.44921875	0	35	0	741	1859.94039900249	23500	1	0.000142832038169249	8	470538605361823	0	0.234683934601543
ESRRG	4.26368277335866	0.000712	12	8272.695705	4.2e-05	0.133333	1940.389286	2.96292625193422e-05	1940.38928571429	458.76953125	0	78	0	855	1869.10725920976	33114	5	0.000245872156930792	8	1387614429139836	0.277777777777778	0.236835015954381
ESYT1	4.0845304523329	0.000119	78	0	0.000542	0	2026.307143	1.03524315734669e-05	2026.30714285714	516.5078125	0	79	0	1284	1951.08850715033	48553	1	0.00317310180347509	8	230316965752775328	0	0.247321755505557
ESYT2	4.6492936008548	0.000119	11	0	5e-05	0	1766.735714	9.25643948897946e-06	1766.73571428571	348.390625	0	12	0	319	1714.084139833	3873	1	0.000291217281600062	8	1939721887371682	0	0.215639657547392
ETF1	3.42775733111718	0.006531	63.109091	52282.995585	0.094834	0.522559	2483.719048	5.15834149367668e-05	2483.71904761905	838.6171875	2.04545454545455	3526	0.197947744153713	4050	2324.92549875312	2582690	38	0.555388154731053	7	7.0556960137577e+21	0.265785123966942	0.303151354524454
ETFA	3.73667339427757	0.000356	89.666667	1621.485992	0.000459	0	2238.254762	2.08634250730038e-05	2238.25476190476	666.171875	2.94444444444444	272	0	2691	2132.7206265489	132774	2	0.00267086543985858	7	163868340528534592	0.444444444444444	0.273191109716173
ETFB	4.03158019707943	0.000356	37.666667	1346.207715	0.00016	0	2059.382143	1.84718231146699e-05	2059.38214285714	539.60546875	0	116	0	1486	1976.71385240591	50185	2	0.000933112361324451	8	19969450282214152	0.444444444444444	0.251358738295743
ETHE1	3.81016264988721	0.000356	65.333333	24584.567841	0.000531	0	2188.985714	2.16537113453855e-05	2188.98571428571	630.7109375	0	199	0	2357	2091.58536129374	111438	3	0.00310222028845796	8	220143709534121792	0.666666666666667	0.267177555753151
ETNK2	4.34631366496498	0.000119	31	0	2.7e-05	0	1897.609524	1.01689352764805e-05	1897.60952380952	431.0078125	0	32	0	713	1833.57231828239	19349	1	0.000153478259179519	8	552075343731513	0	0.231613514440315
ETS1	3.35248723732637	0.002137	53.666667	17899.2948	0.001026	0.084967	2517.097619	4.44779568966743e-05	2517.09761904762	867.0859375	1	984	0.0630706505250264	4512	2377.12476096041	622532	10	0.0059663909532935	7	820762848628818816	0.592592592592593	0.307225389850781
ETS2	3.48652499109581	0.001306	63.545455	14114.758128	0.000751	0.2	2413.942857	3.88023738981485e-05	2413.94285714286	792.265625	1	710	0.186204842894444	3822	2285.73735825927	460512	8	0.00436144148690721	7	439296376192728064	0.429752066115702	0.294634792767323
ETV1	3.87534132731806	0.000119	191	0	0.000286	0	2153.445238	1.04219706588993e-05	2153.44523809524	606.4375	0	192	0	2134	2056.40735861773	123015	1	0.00166256128906297	7	63696556808513888	0	0.262839648247905
ETV5	3.92401757093672	0.000119	90	0	1e-04	0	2111.788095	1.03687273955659e-05	2111.7880952381	575.359375	0	91	0	1842	2030.89825124047	68428	1	0.000581172094880926	8	7779714344169228	0	0.257755168465515
